,target8
C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@]2([C@H]([C@H]([C@@H](O2)O)O)O)CO)O)O)O)O,0.3506546
CCOC1=CC=C(C=C1)N=NC2=C(C=C(C=C2)N)N,0.9381751
CC(C1=CC=CC=C1)NNC(=O)C2=CC=CC=C2,0.7909377
C1=CC=C2C(=C1)C(=O)C(C2=O)C3=CC=C(C=C3)Cl,0.34122863
CC(C)(CCCC1=CCC(CC1)C=O)O,0.16766514
C1=CC=C2C(=C1)C(=O)OC23C4=C(C=C(C=C4)[O-])OC5=C3C=CC(=C5)[O-],0.5112648
CC1=C(N=C(O1)C2=CC=CC=C2)CCOC3=CC=C(C=C3)CN(CC(=O)O)C(=O)OC4=CC=C(C=C4)OC,0.39788866
CC1COC2(N1CC(=O)NC3=C2C=C(C=C3)Cl)C4=CC=CC=C4Cl,0.5332241
CCC(=C(CC)C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,0.9120731
CC(C)C1=NC(=CS1)CN(C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC2=CC=CC=C2)C[C@@H]([C@H](CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)O,0.47862452
CCCCOC(=O)C(=O)NC1=CC=CC(=C1)C2=NNN=N2,0.2921122
C1=CC=C(C(=C1)C(=O)O)[O-].C1=CC=C(C(=C1)C(=O)O)[O-].[Zn+2],0.52711004
CCC(CC(C)CCNCC(CNCC(C)CC(CC)CN)O)CN,0.2774397
C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O)CO)CO)O)O)O)O,0.5981155
C(C(CO)OP(=O)([O-])[O-])O,0.21055762
CC1=CC(=CC=C1)OCC(CNCCC2=CC(=C(C=C2)OC)OC)O,0.43372977
C=CC(=O)OCC(COC1=CC=CC=C1)O,0.6292127
CC(C(C1=CC=CC=C1)O)N(C)C/C=C/C2=CC=CC=C2,0.3913421
C1=CC=C2C(=C1)NC3=C(S2)C=CC(=C3)Cl,0.31254804
C1CCN2C(C1)NC(=O)C23CCN(CC3)CCCN4C5=CC=CC=C5CCC6=C4C=C(C=C6)Cl,0.7402953
CO[C@]1([C@H]2N(C1=O)C(=C(CO2)CSC3=NN=NN3CCO)C(=O)O)NC(=O)CSC(F)F,0.37912485
C1=CC(=C(C(=C1O)Cl)Cl)Cl,0.6151978
C1=C(C=C(C(=C1Cl)Cl)Cl)[N+](=O)[O-],0.48658735
C1=CC(=NC(=C1)C(=O)O)C(=O)O,0.14753725
CC(C)C1=CC2=CC[C@@H]3[C@@]([C@H]2CC1)(CCC[C@@]3(C)C(=O)O)C,0.43327546
C[N+]1([C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@H](CO)C4=CC=CC=C4)[O-],0.40821573
CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,0.29371914
CC1=CC(=C(N1C2=CC=CC(=C2)C(=O)O)C)C(=O)O.C1CN2CC3=CCO[C@H]4CC(=O)N5[C@H]6[C@H]4[C@H]3C[C@H]2[C@@]61C7=CC=CC=C75,0.491632
C1CN(CCC1C(=O)C2=CC=C(C=C2)F)CCN3C(=O)C4=CC=CC=C4NC3=S,0.75757825
CC1=CC(=C(C(=C1)C(C)(C)C)O)CC2=C(C(=CC(=C2)C)C(C)(C)C)O,0.8604482
CC1=CC2=CC=CC=C2C=C1,0.1625992
C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl,0.8342756
CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)NC(=O)N4CCN(C4=O)S(=O)(=O)C)C(=O)O)C,0.4938605
CC(=O)NC1=C(C(=C(C(=C1I)C(=O)N[C@@H]2[C@H]([C@@H]([C@H](OC2O)CO)O)O)I)N(C)C(=O)C)I,0.43103278
C1=CC=C(C=C1)CCBr,0.13808024
C[C@@]1([C@@H](N2[C@H](S1(=O)=O)CC2=O)C(=O)[O-])CN3C=CN=N3,0.4626616
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)COC(=O)C(C)(C)C)CCC4=CC(=O)CC[C@]34C,0.5862037
COC1=CC=CC(=C1)C2=C(C=C(C=C2)/C=C\CN3CCCCCC3)Cl,0.42966428
C1CCN[C@@H](C1)[C@H](C2=CC=CC=C2)NC(=O)C3=C(C(=CC=C3)C(F)(F)F)Cl,0.4589414
CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)C3(CCCCC3)N)C(=O)O)C,0.39642522
COC1=C(C=C2C(=C1)CC(C2=O)CC3CCN(CC3)CC4=CC=CC=C4)OC,0.42945635
CC1CN(CCN1)C2=C(C(=C3C(=C2)N(C=C(C3=O)C(=O)O)C4CC4)C)F,0.46184537
CCC(C)(C)C1=CC=C(C=C1)CC(C)CN2C[C@H](O[C@H](C2)C)C,0.69985604
CCOC(=O)C1=CN=C(C=C1)C#CC2=CC3=C(C=C2)SCCC3(C)C,0.7782703
CC(C)C1=CC(=C(C=C1)O)C(C)C,0.5519818
C1=CC=C2C(=C1)C3=NNC4=CC=CC(=C43)C2=O,0.9186032
CC1=CC(=C(C=C1)NC2=C(C=CC=C2Cl)F)CC(=O)O,0.73414004
CN(C)CCC(C1=CC=CC=C1)(C2=CC=CC=C2Cl)O,0.29233325
CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)CC3=CC=CS3)SC1)C(=O)O,0.7532337
CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N)SC1)C(=O)O,0.36024526
C1=CC(=C(C=C1O)C(F)(F)F)[N+](=O)[O-],0.8144495
CC(=O)O[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@H]34)C)C#C,0.68017334
C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl,0.62370497
CCCCCCCC/C=C\CCCCCCCC(=O)OCCCC,0.27438384
C1(=C(C(C(=C1Cl)Cl)(Cl)Cl)Cl)Cl,0.84815186
CN1[C@@H]2CC[C@H]1CC(C2)O,0.19602968
C1=CC(=CC=C1C(=O)OC2=CC3=C(C=C2)C=C(C=C3)C(=N)N)N=C(N)N,0.47099176
CC(C)C(=O)OCC(=O)[C@@]12[C@@H](C[C@@H]3[C@@]1(C[C@@H]([C@H]4[C@H]3CCC5=CC(=O)C=C[C@]45C)O)C)O[C@H](O2)C6CCCCC6,0.6702052
C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H](O[C@@H]([C@H]2OC(=O)/C=C/C3=CC(=C(C=C3)O)O)CO[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)OCCC5=CC(=C(C=C5)O)O)O)O)O)O,0.37765074
CCCCCCCCCCCC[N+](C)(C)CCOC1=CC=CC=C1,0.7077703
CCCOC(=O)C1=CC=C(C=C1)O,0.59378946
C[N+]1(CCN(CC1)CC(C2CCCCC2)(C3=CC=CC=C3)O)C.COS(=O)(=O)[O-],0.45424357
CCCCCCCCN1C(=O)C=CS1,0.9385618
CCCCCCCCOC1=CC=C(C=C1)C(=O)O,0.60709196
CCN(CC)CCNC1=C2C(=C(C=C1)CO)SC3=CC=CC=C3C2=O,0.92468905
C1=CC(=O)OC2=CC(=C(C=C21)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O,0.81272095
CC1=CC(=CC=C1)N(C)C(=S)OC2=CC3=CC=CC=C3C=C2,0.45118323
C[C@@H]1CN(C[C@@H](O1)C)CC(C)CC2=CC=C(C=C2)C(C)(C)C,0.4404446
C1=CC(=C(C=C1Cl)Cl)C(CN2C=NC=N2)COC(C(F)F)(F)F,0.83877575
CCOP(=O)(OCC)OP(=O)(OCC)OCC,0.19691494
C1CSC2=NC(=O)C(C(=O)N21)CC3=CC=C(C=C3)Cl,0.37515485
CN1[C@H]2CC[C@@H]1[C@H]([C@H](C2)OC(=O)C3=CC=CC=C3)C(=O)O,0.45346797
C[N@+]12CCCC[C@@H]1CCC(=C(C3=CC=CS3)C4=CC=CS4)C2,0.49757755
CCOC1=CC(=C(C=C1C(=O)NCC2CN(CCO2)CC3=CC=C(C=C3)F)Cl)N.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,0.7342342
C1CN(CCN1CC2=CC=CC=C2)C(=O)C3=CC4=CC=CC=C4O3,0.50928617
C[C@@H]1CC[C@@]23CCC(=O)[C@H]2[C@@]1([C@@H](C[C@@]([C@H]([C@@H]3C)O)(C)C=C)OC(=O)CSC(C)(C)CNC(=O)[C@@H](C(C)C)N)C,0.48657107
CC1=CN=C(C=[N+]1[O-])C(=O)O,0.251635
C(=C\Cl)\Cl,0.2239301
C1=CC(=C(C=C1NC(=O)N)Cl)Cl,0.58788395
C1C(C(CS1(=O)=O)(Cl)Cl)(Cl)Cl,0.98572844
C1(=C(SN=C1Cl)C(=O)O)Cl,0.65550756
CCCC(=O)C(CC)SC1=C(OC=C1)C,0.13260165
CCOC(=O)C(C1=C(C2=CC=CC=C2OC1=O)O)C3=C(C4=CC=CC=C4OC3=O)O,0.47082797
C1C2=CC=CC=C2C(=O)C3=C(O1)C=CC(=C3)CC(=O)O,0.4742572
CC1(CCCCC1)COC2=CC=C(C=C2)CC3C(=O)NC(=O)S3,0.9281442
CC(C)C[C@@H](C(=O)O)NC(=O)OCC1C2=CC=CC=C2C3=CC=CC=C13,0.8789648
CC1(CCC(C2=C1C=CC(=C2)C(=O)NC3=CC=C(C=C3)C(=O)O)(C)C)C,0.73760366
CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(=CC=C4)O)C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O,0.43010774
CC(C)C(=O)C,0.17298009
CCCCCCCN(CC)CCCC(C1=CC=C(C=C1)NS(=O)(=O)C)O.CCCCCCCN(CC)CCCC(C1=CC=C(C=C1)NS(=O)(=O)C)O,0.5121906
C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)OC3C4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)OP(=O)(O)O)OC)O)O,0.8993425
C1=CN=C(N=C1)[N-]S(=O)(=O)C2=CC=C(C=C2)N.[Ag+],0.42927054
C[C@@H]([C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C)OCCC(C)(C)O,0.8387082
CC1=C(SC(=N1)C2=CC(=C(C=C2)OCC(C)C)C#N)C(=O)O,0.85654426
CC(C)(C)NCC(C1=NC(=C(C=C1)O)CO)O,0.16678302
C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=C(C=C3Br)Br)N,0.9170408
CCCCCCCCCCCCCCBr,0.21215534
CCOCN1C(=C(C(=C1C(F)(F)F)Br)C#N)C2=CC=C(C=C2)Cl,0.9696473
CN1C=C(C(=O)C2=C1C=C(C=C2)F)S(=O)C,0.37184092
C1CNCCC1CCC2=CNC3=CC=CC=C32,0.6694706
C1=CC=C(C(=C1)CC(=O)O)OC2=C(C=C(C=C2)Cl)Cl,0.41336396
CCC(=O)O[C@H]1[C@H](C[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(C[C@@H]([C@H](C4)OC(=O)C)N5CCCCC5)C)C)N6CCCCC6,0.4093606
CC1=C(C(=O)C2=C(C1=O)N3C[C@H]4[C@@H]([C@@]3([C@@H]2COC(=O)N)OC)N4)N,0.82705885
C1=NC=NN1,0.24191305
C12(C3(C4(C5(C3(C(C1(C5(C2(C4(Cl)Cl)Cl)Cl)Cl)(Cl)Cl)Cl)Cl)Cl)Cl)Cl,0.37262437
CC1=CC(=CC(=C1N(C)C)C)OC(=O)NC,0.22018924
CCCCC(CC)COP(=O)(O)OCC(CC)CCCC,0.6285014
C[N+](C)(C)CCO,0.18577087
CC(C)NC1=C2C(=C(C=C1)NC(C)C)C(=O)C3=CC=CC=C3C2=O,0.7405546
CC\1=C(C2=C(/C1=C\C3=CC=C(C=C3)SC)C=CC(=C2)F)CC(=O)O,0.80719256
CC(C1=CC=C(C2=CC=CC=C21)C3CCCCC3)C(=O)O,0.40519086
CC[C@@]1(C[C@@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)N)O)O)CC)OC)C(=O)OC)O,0.95198053
CCOC(=O)CN[C@H](C1CCCCC1)C(=O)N2CC[C@H]2C(=O)NCC3=CC=C(C=C3)/C(=N\O)/N,0.5221397
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC5=C(C[C@]34C)C=NO5,0.9385877
C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)C)O)N)O,0.9907939
CCCCCCOC1=CC=C(C2=CC=CC=C21)C(=N)N(CCCC)CCCC,0.40111136
CC1=CC(=C2C(=C1)C=C(N2CC(=O)O)C(=O)NC3=NC(=C(S3)CCC4CCCCC4)C5=CC(=C(C=C5OC)Cl)OC)C,0.7600891
COC1=CC=CC(=C1OC)[C@@H](C2CCN(CC2)CCC3=CC=C(C=C3)F)O,0.52918446
CC1(C2=CC=CC=C2C(=CCCN(C)C)C3=CC=CC=C31)C,0.77711535
C1CN2CCC1[C@@H](C2)[C@@H](C3=CC=CC=C3)NC(=O)C4=C(C=CC(=C4Cl)C(F)(F)F)Cl,0.5225987
C1=CC(=CC(=C1)F)CN2C3=C(C=C(C=C3)F)C=C2C(=O)NC4=CC5=C(C=C4)NC=C5,0.74501234
C1=CC2=C(C(=C1)O)N=CC=C2.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,0.7518965
CCC(C)(S(=O)(=O)CC)S(=O)(=O)CC,0.2660719
CN1C2=CC=CC=C2/C(=N/NC(=S)N)/C1=O,0.86811864
C1=CC=C(C=C1)S(=O)(=O)C2=CC=C(C=C2)Cl,0.27049834
C1=CC(=CN=C1)C(C2=CC=C(C=C2)Cl)(C3=CC=C(C=C3)Cl)O,0.96966404
CC/C=C\CC1=C(CCC1=O)C,0.19397704
CC1C(C(CC(O1)OC2C[C@@](CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N6CCOC(C6)OC)O,0.45625937
CC(C)NCC(C1=CC=C(C=C1)NS(=O)(=O)C)O,0.31528214
C1CN(CCC1O)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C#N,0.84335166
C1=CC=C2C(=C1)NC(=N2)NC(=O)N,0.2317611
CN1CCC2=CC(=C(C=C2[C@H](C1)C3=CC=CC=C3)OC)OC,0.47509053
COC1=C(C=C(C=C1)CCNC[C@@H](C2=CC=C(C=C2)O)O)OC,0.4100415
CC1=CC(=C(C(=C1)C)N=C2C=C3C4=CC(=C(C=C4CCN3C(=O)N2C)OC)OC)C,0.39906916
CCN(CC)C(=O)N[C@H]1C[C@H]2[C@@H](CC3=CNC4=CC=CC2=C34)N(C1)C,0.6587964
CC(CCC=C(C)C)CC(=O)OC,0.16079156
C[C@]12CC[C@](C[C@H]1C3=CC(=O)[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)(C)C(=O)O,0.7537643
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(C)O)C,0.8706845
C1=CC(=CC=C1C(C2=CC=C(C=C2)O)(C(F)(F)F)C(F)(F)F)O,0.9561257
C[C@@H]1CC[C@@H]2[C@]13CC[C@@]([C@H](C3)C2(C)C)(C)O,0.7161656
OS(=O)(=O)O,0.17732641
C1=CC(=C(C=C1C(=O)C2=C(C=C(C=C2)O)O)O)O,0.96811444
[Fe+2],0.26886153
CC1=C(C=C(C=C1)N)N,0.89631224
CCOC(=O)[C@@H](C)OC1=CC=C(C=C1)OC2=NC3=C(O2)C=C(C=C3)Cl,0.4557226
CCCCCCCCCCCCC1=CC=C(C=C1)O,0.6116916
CC(C)CN(C[C@H]([C@H](CC1=CC=CC=C1)NC(=O)O[C@H]2CCOC2)OP(=O)([O-])[O-])S(=O)(=O)C3=CC=C(C=C3)N,0.4315931
CCOC(=O)C(CC1=CC(=C(C=C1Cl)F)N2C(=O)N(C(=N2)C)C(F)F)Cl,0.7856881
C1=CC=C(C(=C1)C2=NC(=NO2)C3=CC(=CC=C3)C(=O)O)F,0.86602116
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,0.2148946
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@]2([C@H](C[C@]4([C@H]3C[C@@H]5[C@]4(OC(O5)(C)C)C(=O)CCl)C)O)F,0.47797105
CC1=C(C(=CC=C1)C)NC(=O)CN2CCN(CC2)CCCC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F,0.40992922
CCOC(=O)[C@](C)(CC1=CC(=C(C=C1)O)O)N,0.32097217
C1=CC(=CC=C1N)SC2=CC=C(C=C2)N,0.77381563
CCCCCCCCCCCCCCCCCC(=O)OCCO,0.2280096
C1=CC2=C(C=CC(=C2C(=C1)O)O)O,0.6807211
CC1=CC(=C(C=C1SC2=CC(=C(C=C2C)O)C(C)(C)C)C(C)(C)C)O,0.8738515
CCCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2C[C@@H](C4=CC(=O)C=C[C@@]43C)F)F)O)C)C(=O)COC(=O)C,0.58869517
CC(C)CN(C[C@H]([C@H](CC1=CC=CC=C1)NC(=O)O[C@H]2CO[C@@H]3[C@H]2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)N,0.42488894
C[C@@]12[C@](C[C@@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)(CO)O,0.97151214
C1[C@@H]2C=C[C@@H]1[C@H]3[C@@H]2[C@]4(C(=C([C@@]3(C4(Cl)Cl)Cl)Cl)Cl)Cl,0.57433736
C(C(CBr)Br)OP(=O)(OCC(CBr)Br)OCC(CBr)Br,0.66628987
C1(=C(C(=C(C(=C1F)F)Br)F)F)F,0.14101554
CCCCC1=CC=C(C=C1)O,0.50835395
CC1=C(C=C(C=C1)N2C(=O)C(=C(N2)C)NN=C3C=CC=C(C3=O)C4=CC(=CC=C4)C(=O)O)C,0.75243163
C1=CC=C(C=C1)C(C#N)O,0.14615409
C1=CC=C(C=C1)C(=O)NO,0.13629742
CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NNN=N3)[C@H](C(C)C)C(=O)O,0.34546936
CCCC(CCC)C(=O)N,0.15886475
CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)/C=C/C6=CC(=C(C=C6)O)OC,0.4655481
C/C(=C(\C1=C(C=C(C=C1)Cl)Cl)/OCCOC2=CC=C(C=C2)Cl)/N3C=CN=C3,0.7610949
C1=CC=C(C=C1)SC2=CC=C(C=C2)COC(CN3C=CN=C3)C4=C(C=C(C=C4)Cl)Cl,0.7434011
C1=CC=C(C(=C1)C(=O)OCC(CO)O)N,0.16821535
CCCCCCCCC/C=C\C=C/C=C\C=C/C=C\C(=O)OCC,0.46914944
CCOC(=O)OC1=C(C=C(C=C1)CCNC(=O)[C@H](CCSC)NC(=O)C)OC(=O)OCC,0.44769317
CC(C)(C(=O)OCC=C)OC(=O)C1=C(C=CC(=C1)N2C(=O)C=C(N(C2=O)C)C(F)(F)F)Cl,0.4220033
CCCC(=O)N1CCCN(CC1)C2=NC3=CC(=C(C=C3C(=N2)N)OC)OC,0.5411383
CC(C)(C(=O)N[C@@H](CS)C(=O)O)S,0.21403378
CC1=NC=C(C(=N1)N)CN(/C(=C(\SS/C(=C(\N(C=O)CC2=CN=C(N=C2N)C)/C)/CCOC(=O)C3=CC=CC=C3)/CCOC(=O)C4=CC=CC=C4)/C)C=O,0.5858252
CC1=CC=CC=C1C(=O)NC2=CC(=CC=C2)OC(C)C,0.90768766
CC1=[N+](C2=CC=CC=C2C(=C1)N)CCCCCCCCCC[N+]3=C(C=C(C4=CC=CC=C43)N)C,0.79096055
CCCSSCC=C,0.22775519
C[Si](C1=CC=CC=C1)(C2=CC=CC=C2)Cl,0.5965723
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2OC(=O)CCC4=CC=CC=C4)CCC5=CC(=O)CC[C@H]35,0.6851015
Cl[Nd](Cl)Cl,0.2051192
COC1=CC=CC=C1NC(=O)C2=CC3=CC=CC=C3C=C2O,0.824658
CC(C)CCCCCOC(=O)CCCCC(=O)OCCCCCC(C)C,0.31289786
COC1=CC(=C(C=C1)OC)OC,0.122505456
CN[C@H]1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC,0.97588015
CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Cu+2],0.9615213
C1=CC=C2C(=C1)C=C3C=CC=CC3=C2C#N,0.8959159
CCC1(CC2=CC=CC=C2C1)C3=CN=CN3,0.68207437
CN1CC[C@@]23C=C[C@@H](C[C@@H]2OC4=C(C=CC(=C34)C1)OC)O,0.7478487
CCCCCCC[N+](CC)(CC)CCCCC1=CC=C(C=C1)Cl,0.77856773
C[C@]12CCC(=O)C=C1C=C[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(CCC(=O)[O-])O)C,0.57486725
C1CN(CCN1CCCC2=CC=CC=C2)CCOC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F,0.5291499
C1=C2C(C(=O)N(C2=CC(=C1F)Cl)C(=O)N)C(=O)C3=CC(=CS3)Cl,0.9276097
C[C@@H]1CC[C@H]2[C@H]([C@H](O[C@H]3C24[C@H]1CC[C@@](O3)(OO4)C)OC)C,0.369057
C[C@@H]1CC[C@H]2[C@H](C(=O)O[C@H]3C24[C@H]1CC[C@@](O3)(OO4)C)C,0.3726089
C1=CC=C(C=C1)CC=O,0.5301596
C[C@H]([C@H]1[C@@H](O1)C[C@H]2CO[C@H]([C@@H]([C@@H]2O)O)C/C(=C/C(=O)OCCCCCCCCC(=O)O)/C)[C@H](C)O,0.40818578
C[C@@H]1[C@@H]2[C@H](C(=O)N2C(=C1SC3CN4C=NC=[N+]4C3)C(=O)[O-])[C@@H](C)O,0.6526149
C[C@H]([C@@H]1[C@@H]2N(C1=O)C(=C(S2)[C@H]3CCCO3)C(=O)O)O,0.3349533
CC1=C(C(=O)C(=C(C1=O)OC)OC)C/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C,0.5195157
CCN(CC)CCOC1=CC=C(C=C1)C(CC2=CC=C(C=C2)Cl)(C3=CC=C(C=C3)C)O,0.35124034
CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],0.4966009
CC1=CC(=CC=C1)N(C)C(=S)OC2=CC3=C(C=C2)C4CCC3C4,0.4669181
COC1=CC=C(C=C1)/C=C/C(=O)O,0.22751564
C1=CC(=CC=C1O)S(=O)(=O)[O-],0.18125935
C1=CC=C(C=C1)CSCC2=CC=CC=C2,0.21097893
CC(=O)C(C(=O)N(C)C)Cl,0.12640488
CC(C)NCC(COC1=CC=C(C=C1)CCOC)O.CC(C)NCC(COC1=CC=C(C=C1)CCOC)O.C(CC(=O)O)C(=O)O,0.45585722
C1CCN(CC1)C(=S)SSC(=S)N2CCCCC2,0.89672005
CCC(=O)OCC(=O)[C@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)Cl)O)C)C)OC(=O)CC,0.76532304
CCCCCCCCCCCCCCC(C(=O)O)Br,0.75135255
C1=CC=C(C=C1)NC2=CC=C(C=C2)O,0.6256602
C1=CC(=CC=C1C(=O)C2=C(C(=C(C=C2)O)O)O)O,0.82252103
C1=CC(=CC=C1NC(=O)C2=CC(=CC(=C2O)Br)Br)Br,0.9880873
CC1=CC(=C(C(=C1O)C)C)O,0.107928276
C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5O)O)(C(=O)C)O)N)O,0.9951751
C[C@@H]1CN(C[C@@H](N1)C)CCCN2C3=CC=CC=C3C4=CC=CC=C42,0.4063137
C1CCN(CC1)[C@H]2[C@H](C[C@@H]([C@@H]2CC/C=C\CCC(=O)O)OCC3=CC=C(C=C3)C4=CC=CC=C4)O,0.48768526
CC1=CC=CC=C1N2C(=NC3=C(C2=O)C=C(C=C3)N)CF,0.7772344
CC(C)CC1C(=O)N(C(=S)N1)CC=C,0.16138536
CC(=O)N(C)C1=C(C(=C(C(=C1I)C(=O)NCC(=O)NC2=C(C(=C(C(=C2I)C(=O)O)I)C(=O)NCCO)I)I)C(=O)NC)I,0.46669835
CN1CCCC(C1)CC2C3=CC=CC=C3SC4=CC=CC=C24,0.36733168
C1CC(CCC1CN)C(=O)O,0.13945585
C[C@H]1C([C@@](C[C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)[C@H]([C@H](C(=O)N[C@H](C(=O)N[C@H]5C(=O)N[C@@H]7C8=CC(=C(C=C8)O)C9=C(C=C(C=C9[C@@H](NC(=O)[C@H]([C@@H](C1=CC(=C(O4)C=C1)Cl)O)NC7=O)C(=O)O)O)O)CC(=O)N)NC(=O)[C@@H](CC(C)C)NC)O)Cl)CO)O)O)(C)N)O,0.43019545
CC[C@@H](C)[C@@H]1C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)NCCCC[C@H](C(=O)N[C@@H](C(=O)N1)CCCN)NC(=O)[C@@H]([C@@H](C)CC)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CSC(=N2)[C@@H]([C@H](C)CC)N)CC(=O)N)CC(=O)O)CC3=CN=CN3)CC4=CC=CC=C4,0.42040506
C1=CC=C(C(=C1)C=CC2=CC=C(C=C2)C3=CC=C(C=C3)C=CC4=CC=CC=C4S(=O)(=O)[O-])S(=O)(=O)[O-],0.8480973
C1=CC=C2C(=C1)C(=O)C(=C(C2=O)Cl)Cl,0.96205777
C1=C(C(=CC(=C1Cl)Cl)Cl)O,0.6080656
COC1=CC(=C2C=CC(=O)OC2=C1)OC,0.17217569
CC1=CC(=O)OC2=C1C=CC(=C2)N(C)C,0.9244394
C1=CC(=CC=C1CCl)[N+](=O)[O-],0.25087714
CC(C)CC(=O)O,0.12519349
C(C(CS)S)O,0.1803746
CCCCC1=C(C=C2C(=C1)C(=O)C(=CN2)C(=O)OC)OCC3=CC=CC=C3,0.54935426
CN1[C@H]2CC[C@@H]1[C@H]([C@H](C2)OC(=O)C3=CC=CC=C3)C(=O)OC,0.45195702
