,target3
CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Cu+2],0.63023084
C1=CC=C2C(=C1)C=C3C=CC=CC3=C2C#N,0.8760401
C1=CC=C(C=C1)C(=CC=O)C2=CC=CC=C2,0.90583575
CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC,0.49376667
C1=C2C(=C(C(=C1Br)O)Br)OC3=C(C(=C(C=C3C24C5=C(C(=C(C(=C5Cl)Cl)Cl)Cl)C(=O)O4)Br)O)Br,0.5301922
CC1=CC(=CC(=C1OC2=C3CCCC3=C(C=C2)O)C)NC(=O)C(=O)O,0.7220701
C1[C@@H](C=C[C@@H]1OC2=CC=CC(=C2)OC3=CC=C(C=C3)F)N(C(=O)N)O,0.804294
C[C@@H]1CC[C@H]2[C@H](C(=O)O[C@H]3C24[C@H]1CC[C@@](O3)(OO4)C)C,0.049119294
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COP(=O)([O-])[O-])O)C)O)F)C,0.120950066
C1=CC(=CC=C1[C@@H](C(=O)O)N)O,0.26235574
CCN(CC)CCOC1=CC=C(C=C1)C(CC2=CC=C(C=C2)Cl)(C3=CC=C(C=C3)C)O,0.33614972
C1CCN(CC1)C2(CCN(CC2)CCCC(=O)C3=CC=C(C=C3)F)C(=O)N,0.29297373
CC1=CC(=CC=C1)N(C)C(=S)OC2=CC3=C(C=C2)C4CCC3C4,0.5604548
C1=CC=C(C=C1)CNC(=O)CCCl,0.45482606
CC(C)CCCC(C)NCCC(C)C,0.046114996
C1CCN(CC1)C(=S)SSC(=S)N2CCCCC2,0.8082068
CCC(=O)OCC(=O)[C@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)Cl)O)C)C)OC(=O)CC,0.048449706
C1=CC(=CC=C1C(=O)C2=CC=C(C=C2)Cl)O,0.87445605
C1=CC=C(C=C1)NC2=CC=C(C=C2)O,0.8612042
CC1=CC(=C(C(=C1O)C)C)O,0.12392079
CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CC=C(C=C3)O)N)SC1)C(=O)O,0.4641817
C1C(=C(N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N)C(=O)O)Cl,0.05798137
C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5O)O)(C(=O)C)O)N)O,0.4492426
C[C@@H]1CN(C[C@@H](N1)C)CCCN2C3=CC=CC=C3C4=CC=CC=C42,0.25978753
CN(CC(CO)O)C(=O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)NC(=O)COC)I,0.048647985
CC1=C(C(C(=C(N1)C)C(=O)OCCC2=CC=C(C=C2)N3CCN(CC3)C(C4=CC=CC=C4)C5=CC=CC=C5)C6=CC(=CC=C6)[N+](=O)[O-])C(=O)OC,0.5561643
CCCC[Sn](CCCC)(CCCC)OC(=O)C(=C)C,0.5159287
CC1=CC(=O)OC2=C1C=CC(=C2)N(C)C,0.9289394
CC1=CC(=CC(=C1)OC)O,0.1259636
CCCCC=C,0.05367573
CN1CCC2=CC3=C(C=C2[C@@H]1[C@@H]4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OCO3,0.19850023
C1=CC=C(C(=C1)C(=O)Cl)[N+](=O)[O-],0.2726603
C1=CC=C(C=C1)NC2=CC=CC=C2[N+](=O)[O-],0.6154284
CCOC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)OCCN(C)C,0.5450634
CCCCN(CCCC)C(C1=CC=C(C=C1)OC)C(=O)N,0.22088632
CC(C)N(CCC1=CNC2=C1C=C(C=C2)OC)C(C)C,0.51582825
COC1=CC=CC2=C3C(=C(C=C21)[N+](=O)[O-])C(=CC4=C3OCO4)C(=O)[O-],0.761362
C12C(O[Sb]3OC(C(O[Sb](O1)OC2=O)C(=O)[O-])C(=O)O3)C(=O)[O-],0.32229298
C[C@H](CC1=CC=CC=C1)NC,0.4045578
CC(=O)O[Hg]C1=CC=CC=C1,0.29141134
C1=CC=C(C=C1)[Sn](C2=CC=CC=C2)C3=CC=CC=C3.O,0.73730165
C1=CC=C(C(=C1)C(=O)N)C(=O)N,0.52309823
C1=CC(=C(C(=C1)Cl)C(=O)N)Cl,0.32242313
C1=CC(=C(C=C1[C@H](CN)O)O)O,0.3818029
COC(=O)N=NC=C1C=[N+](C2=CC=CC=C2N1O)[O-],0.5559528
C([C@@H](C(=O)O)N)S,0.043509543
CC(C)(C(Cl)(Cl)Cl)O,0.012860581
C1=CC=C2C(=C1)C(=O)N(C(=O)N2)CCCl,0.6454678
C1CC2CN(CCN2C1)CCCC(=O)C3=CC=C(C=C3)F,0.5334676
CCN1CCC2(CC1)COC3=CC4=C(C=C23)N(CC4)C(=O)C5=CC=C(C=C5)C6=C(C=C(C=C6)C7=NN=C(O7)C)C,0.717242
CC1=C(N(N=C1C(=O)NN2CCCCC2)C3=C(C=C(C=C3)Cl)Cl)C4=CC=C(C=C4)Cl,0.7323706
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)OC(=O)N(CCCl)CCCl,0.048721142
C(C(C(=O)O)N)S,0.037168324
C1=CC=C2C(=C1)C(=CN2)C[C@H](C(=O)O)N,0.6235064
C1=CC=C(C=C1)C(=O)C2=C(C(=C(C=C2)O)O)O,0.7865315
CN1C2=NC(=NC=C2CN(C1=O)C3=CC=CC=C3Br)NC4=CC5=C(C=C4)OC(CO5)CO,0.69257736
CS(=O)(=O)C1=C(C=C(C=C1)[C@@H](C[C@H]2CCC(=O)C2)C(=O)NC3=NC=CN=C3)Cl,0.16314639
CCCN1C[C@@H](C[C@H]2[C@H]1CC3=CNC4=CC=CC2=C34)CSC,0.22080576
COC1=C(C=C(C=C1)C2NC(=S)N3N2C(=S)NC3C4=CC(=C(C=C4)OC)OC)OC,0.40377337
CCCCCC[N+]1=CC=CC=C1,0.11263932
CCCC[N+]1(CCCC1)C.C(=[N-])=NC#N,0.2973267
CC1=NC=C(C(=N1)N)CN(/C(=C(\SS/C(=C(\N(C=O)CC2=CN=C(N=C2N)C)/C)/CCOC(=O)C(C)C)/CCOC(=O)C(C)C)/C)C=O,0.46947402
C1=CC2=C(C(=C(C=C2S(=O)(=O)O)I)O)N=C1,0.576951
C[C@@H]1[C@H]([C@@H](C[C@@H](O1)O[C@@H]2C[C@@H](O[C@@H]([C@@H]2O)C)OC3=CC4=CC5=C(C(=O)[C@H](C(C5)[C@@H](C(=O)[C@H]([C@@H](C)O)O)OC)O[C@H]6C[C@H]([C@@H]([C@H](O6)C)O)O[C@H]7C[C@H]([C@@H]([C@H](O7)C)O)O[C@H]8C[C@]([C@@H]([C@H](O8)C)O)(C)O)C(=C4C(=C3C)O)O)O)O,0.48997843
CC(=O)NO,0.03963159
CN(C)C(=S)[S-].CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Fe+3],0.22145258
C=CCOC(CN1C=CN=C1)C2=C(C=C(C=C2)Cl)Cl,0.8423916
CNC(=O)C1=C(C(=C(C(=C1I)NC(=O)CCCCC(=O)NC2=C(C(=C(C(=C2I)C(=O)O)I)C(=O)NC)I)I)C(=O)O)I,0.34883076
COC1=CC(=CC(=C1O)OC)[C@H]2[C@@H]3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)O[C@H]6[C@@H]([C@H]([C@H]7[C@H](O6)COC(O7)C8=CC=CS8)O)O,0.32810995
CC(C)OC(=O)CCCCC(=O)OC(C)C,0.02543187
CC1=C(C(=CC=C1)C(C)(C)C)O,0.23628263
CC1=C(N=CN1)C2=CC=C(C=C2)Cl,0.6462556
C1COCCN1CCOC(=O)C2=C(N=CC=C2)NC3=CC=CC(=C3)C(F)(F)F,0.6871949
C1COCCN1CCN2C=NC=C2[N+](=O)[O-],0.6049649
CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(=O)O,0.5127115
CCOC(=O)C(=O)CCC1=CC=CC=C1,0.28912643
CCOC(=O)C(=O)C1=CSC(=N1)NC=O,0.6062844
CO/N=C(\C1=CSC(=N1)NC(=O)CCl)/C(=O)O,0.73116654
CCN1CCCC1CNC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O,0.59645706
CCN(CC)CC(=O)OC1=CC=C(C=C1)NC(=O)C,0.45568815
CC(C)CCCCCCCOP(=O)(OC1=CC=CC=C1)OC2=CC=CC=C2,0.032044042
C1CCC(CC1)N=C=O,0.37065122
CC(=O)C1=CC(=CC=C1)[N+](=O)[O-],0.26782876
CC(=O)C1=CC=CC=C1[N+](=O)[O-],0.3665387
CC(C)(C)NCC(CSC1=NC(=CS1)C2=CC=C(S2)C(=O)N)O,0.71333045
COC1=NC(=NC2=C1N=CN2[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)N,0.22548231
COC1=CC=C(C=C1)NC2=CC=C(C=C2)OC,0.9790966
COC1=CC(=C(C=C1CCN)OC)Br,0.40001184
CC1=NC2=CC=CC=C2C(=O)N1C3=CC=CC=C3Cl,0.8368053
CC[C@H]1C[C@@H]2C[C@@H]3[C@H]1N(C2)CCC4=C3NC5=C4C=C(C=C5)OC,0.27268073
CC1=C(C(=O)C(=C(C1=O)C)C(CCCCCC(=O)O)C2=CC=CC=C2)C,0.6300998
CC1(CCC(C1(CN2C=NC=N2)O)CC3=CC=C(C=C3)Cl)C,0.9041539
C1=CC=C2C(=C1)C(=O)NS2,0.8077458
CCCC[Sn](CCCC)(CCCC)CCCC,0.4938132
CC1(O[C@@H]2[C@H]([C@H](O[C@@H]2O1)C(CO)O)OCCCN(C)C)C,0.060870003
CN(CC1=CC(=CC(=C1N)Br)Br)C2CCCCC2,0.6439884
C1CC(CC=C1)CO,0.022744393
C[N+]1([C@@H]2CC[C@H]1CC(C2)OC(=O)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)CCF,0.15326263
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C,0.07110517
C1C[C@@H]2CN(C(=O)C3=C2C(=CC=C3)C1)[C@@H]4CN5CCC4CC5,0.274481
CN1CCC[C@@H]1C2=CN=CC=C2,0.46473715
CCCC1CCCCN1,0.06108753
COC(=O)C1=C(N=C(C(=N1)Cl)Cl)N,0.83050764
CC(=O)OCC[N+](C)(C)C,0.038139176
C1=CC=C(C=C1)CCCC(=O)[O-],0.13931145
CC(C)(C)C1=CC=C(C=C1)C(=O)CCCN2CCC(CC2)OC(C3=CC=CC=C3)C4=CC=CC=C4,0.25914732
CCOC(=O)OC(C)OC1=C(N(S(=O)(=O)C2=CC=CC=C21)C)C(=O)NC3=CC=CC=N3,0.30403605
C1=CC=C(C=C1)SCCSC2=CC=CC=C2,0.7591349
COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)N,0.56345886
CC1=CN(C(=O)NC1=O)[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)F,0.11239614
CCC(CC)(CNC(=O)CCCO)C1=CC(=CC=C1)OC,0.19907932
COC1=C2CCCCC(C2=NC=C1)S(=O)C3=NC4=CC=CC=C4N3,0.80264205
CCN1C2=C(C(=O)N(C1=O)CC)N(C(=N2)/C=C/C3=CC(=C(C=C3)OC)OC)C,0.30285543
CCCC1=CC(=C(C=C1)OCC(=O)N2CCN(CC2)C(=O)COC3=C(C=C(C=C3)CCC)OC)OC,0.6163522
CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C=O,0.31450087
CCC(=O)N(C1CCNCC1)C2=CC=CC=C2,0.55735666
C1=CC=C(C(=C1)C(=O)C2=C(C=CC(=C2)Cl)NC(=O)CBr)F,0.61010295
COC1=C(C=CC(=C1)S(=O)C)C2=NC3=C(N2)C=CC=N3,0.59778076
CC1=CC(=C(C=C1)Cl)OCC(CNC(C)(C)C)O,0.46631482
CCC(C1=CC=CC=C1)C(=O)OCCN(CC)CC,0.56429696
C1=CC(=CC=C1OC2=CC=C(C=C2)S(=O)(=O)NN)S(=O)(=O)NN,0.50297505
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@H]1C(=O)CO)C)O)F)C,0.073194474
C(/C=C/C(=O)O)N,0.08339467
C1=CC=C2C(=C1)C=CC=C2[N+](=O)[O-],0.8053811
C[N+](CCCl)(CCCl)[O-],0.023246728
CCCC[Sn](CCCC)(CCCC)OC(=O)C=C,0.5105424
CC(C)(C1=CC=CC=C1)C2=CC=C(C=C2)NC3=CC=C(C=C3)C(C)(C)C4=CC=CC=C4,0.70248526
CC(=O)NC1=CC(=C(C=C1)OC)N,0.7793633
CN1CCC(C(C1)C(=O)C2=CC=C(C=C2)F)(C3=CC=C(C=C3)F)O,0.27000168
CCOC(=O)C1=C(N(C2=C1C=C(C=C2)O)C)C,0.80400896
CCCCCCCC/C=C\CCCCCCCCN,0.10094974
CC(=O)CC(=O)NC1=CC=C(C=C1)OC,0.53946424
CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,0.77777714
C1C[C@H]([C@@H](NC1)CC(=O)CN2C=NC3=CC(=C(C=C3C2=O)Cl)Br)O,0.19870682
C1=CC(=C(C(=C1)Cl)[N+](=O)[O-])C2=CNC=C2Cl,0.70605737
C1=CC(=CC=C1N)S(=O)(=O)NC(=S)N,0.5740602
CCCCCCC(C)OC(=O)COC1=NC(=C(C(=C1Cl)N)Cl)F,0.731699
C1C2CNCC1C3=CC4=NC=CN=C4C=C23,0.6908381
C1=C(C(=CC(=C1Cl)[N+](=O)[O-])O)N,0.8819268
CCOC(=O)C1=CC(=CC=C1)N,0.3887866
C1=CC2=C3C(=C1)C=CC3=CC=C2,0.508598
CC1=C(C(=C(C=C1/C(=C\2/C=C(C(=O)C(=C2C)Br)Br)/C3=CC=CC=C3S(=O)(=O)[O-])Br)O)Br,0.31958592
CSC1=NC2=CC(=C(C=C2N1)Cl)OC3=C(C(=CC=C3)Cl)Cl,0.8854767
CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)C,0.64058125
COC1=C(C=CC(=C1)C2=CC(=C(C=C2)N)OC)N,0.8079333
CCCCCCC(CCCCCCCCCCC(=O)O)O,0.12633741
CNC[C@@H](C1=CC(=C(C=C1)O)O)O,0.27103907
CC(C)N(C1=CC=CC=C1)C(=O)CCl,0.41294098
CCN(CC)CCNC(=O)C1C(=C(N=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C.C(C(C(=O)O)O)C(=O)O,0.38782215
CCOC(=O)C1=CC=CC=C1OC,0.13372456
CC(C)C(=O)NC1=CC=CC(=C1)C2CN3CCSC3=N2,0.4867285
C(C(CBr)(CBr)CBr)O,0.06387128
C(=O)(C(Cl)(Cl)Br)O,0.023977976
CC1=NC(=C(O1)C2=CC(=C(C=C2)S(=O)(=O)N)F)C3CCCCC3,0.5415776
CC(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F,0.21453884
CC1=CC2=C(C=C1CC(=O)C3=C(C=CS3)S(=O)(=O)NC4=C(C(=NO4)C)Cl)OCO2,0.173515
CCOCCN1C2=CC=CC=C2N=C1C3CCN(CC3)CCC4=CC=C(C=C4)C(C)(C)C(=O)O,0.44161177
CCC(=O)O[C@H]1CCC2C3CCC4([C@H](CCC4C3CCC2=C1)OC(=O)CC)C,0.15626948
COC1=C(C=C2C(=C1)CCC2=O)OC,0.44461146
C1CNCCC1N2C3=CC=CC=C3NC2=O,0.62274545
C1CNCCC1N2C3=C(C=C(C=C3)Cl)NC2=O,0.6187319
C1=CC=NC(=C1)C2=CC=CC=N2,0.6080334
C1=CC=C(C=C1)NC2=CC(=CC=C2)O,0.85487854
CC(C)CC(C)NC1=CC=C(C=C1)NC2=CC=CC=C2,0.54542565
C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C,0.07692819
C([N+](=O)[O-])(Br)Br,0.38839868
C1=CC(=C(C(=C1)Cl)C=NN=C(N)N)Cl,0.6287462
CCN(CC)CCOC1=CC=C(C=C1)CC2=CC=CC=C2,0.524679
C(CN)CNCCSP(=O)(O)O,0.02264169
C1=CC=C(C=C1)N/C=C/C=C/C=NC2=CC=CC=C2,0.7090164
CNC(=S)NN,0.40555188
COCCOCCOCCOCCOC,0.0364267
C1CC(CCC1NCC2=CC(=CC(=C2N)Br)Br)O,0.5594089
CC(=O)OCC(=O)[C@H]1CC[C@@H]2[C@@]1(CC(=O)[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@H](C4)O)C)C,0.038173057
CCCC[Sn](CCCC)(Cl)Cl,0.56376594
C1=CC=C(C=C1)C2C(=O)C3=CC=CC=C3C2=O,0.56702256
CCC(C)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OC[C@H]5CO[C@](O5)(CN6C=NC=N6)C7=C(C=C(C=C7)Cl)Cl,0.6277687
CCOC(=O)C1=C(SC2=C1CCN(C2)CC3=CC=CC=C3)N,0.6177147
CCN(CC)C1=CC(=C(C=C1)C(=O)C2=CC=CC=C2C(=O)O)O,0.7345591
C1=C2C=C(C=C(C2=C(C=C1S(=O)(=O)[O-])N)O)S(=O)(=O)O,0.37813118
CN1C(NC2=CC(=C(C=C2S1(=O)=O)S(=O)(=O)N)Cl)CSCC(F)(F)F,0.23823585
CC(C)CCC(=O)O[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C,0.024190845
CN(C1CCN(CC1)C2=NC3=CC=CC=C3N2CC4=CC=C(C=C4)F)C5=NC=CC(=O)N5,0.54109687
C1=CC=C(C=C1)[Hg]C2=CC=CC=C2,0.96170264
C1=CC=C(C(=C1)CC2=CC=C(C=C2)O)O,0.9204852
CC(C)(C)OC(=O)C1=CC=C(C=C1)O,0.70082
CC(=O)NC1=CC=CC(=C1)N,0.24705523
C1(=C(N=C(C(=N1)Cl)N)N)C(=O)N=C(N)N,0.7534378
CCNC1=NC(=NC(=N1)SC)NC(C)C,0.53885823
COC1=C(C=CC(=C1)NS(=O)(=O)C)NC2=C3C=CC=CC3=NC4=CC=CC=C42,0.8142199
CC1=C(C2=CC=CC=C2C(=C1)O)O,0.6061426
CC1=C(C=CC(=C1C2=NOCC2)S(=O)(=O)C)C(=O)C3=CNN(C3=O)C,0.58703834
CCCCC(=O)OCC(=O)[C@H]1[C@@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2C[C@@H](C4=CC(=O)C=C[C@@]43C)F)F)O)C)C,0.03653203
COC1=CC=C(C=C1)C2=CC(=S)SS2,0.79945093
C1CC(=O)N(C1=O)CO,0.13859385
CC[C@]1(C[C@@H](C2=C([C@H]1C(=O)OC)C=C3C(=C2O)C(=O)C4=C(C3=O)C=CC=C4O)O[C@H]5C[C@@H]([C@@H]([C@@H](O5)C)O[C@H]6C[C@@H]([C@@H]([C@@H](O6)C)O[C@H]7CCC(=O)[C@@H](O7)C)O)N(C)C)O,0.30611682
CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.CCCCCCCCCCCCC1=CC=CC=C1S(=O)(=O)[O-],0.12221271
CCN1C2=CC=CC=C2SC1=CC=CC=CC3=[N+](C4=CC=CC=C4S3)CC,0.82838273
C1CN2C(=O)[C@@H](N=C(C3=CC(=CC1=C32)N)C4=CC=CC=C4)NC(=O)C5=CN=CC=C5,0.25164944
CCOC1=CC=CC(=C1)C2(CCC(CC2)C)N3CCN(CC3)C4=CC=CC=C4,0.48885095
C/C(=N\NC(=O)C1=CC=NC=C1)/C(=O)O,0.630625
COC1=CC2=C(C=C1)C(=O)CCC2,0.47408816
C1CCC2(C1)CC(=O)NC(=O)C2,0.12061038
CCCCCN(CCCOC)C(=O)C(CCC(=O)O)NC(=O)C1=CC(=C(C=C1)Cl)Cl,0.112792194
C[C@@H](NCC(CN[C@@H](/C(=N\O)/C)C)(C)C)/C(=N\O)/C,0.20558456
CCC1=CC2=CC(=C(C=C2C(=N1)CC3=CC=CC=C3)OC)OC,0.61256987
CC[N+]1(CCC(C1)OC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)CC,0.30717185
C[C@@H](C(=O)N1CC2=CC(=C(C=C2C[C@H]1C(=O)O)OC)OC)N[C@@H](CCC3=CC=CC=C3)C(=O)O,0.32284805
CCOC(=O)C1=CC(=O)C2=C(O1)C=CC=C2OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)OCC)OC(=O)[C@H](CCCCN)N,0.33517075
C1=C(C(=C(C(=C1Cl)Cl)O)Cl)Cl,0.8600044
C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])S(=O)(=O)O,0.5213457
CC(C)(C)OC(=O)C1=CC(=CC=C1)N,0.57575303
CC1=C(C2=CC=CC=C2C=C1)C,0.53749424
CN(C)S(=O)(=O)C1=CC=C(C=C1)OP(=S)(OC)OC,0.23462947
C[C@@]12[C@H]3[C@H]4[C@H]([C@@H]([C@@]1(C[C@@H]5[C@]2(O5)C(=O)O3)O)C(=O)O4)C(C)(C)O,0.06120227
C[Si](CN1C=NC=N1)(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F,0.8833019
CN(C)CCC1=CNC2=C1C=C(C=C2)C[C@H]3COC(=O)N3,0.56561816
CC(C)NCC(COC1=CC=CC2=C1C=CN2)O,0.41676626
CC1=C(C(=O)C2=CC=CC=C2C1=O)C/C=C(\C)/CCC[C@H](C)CCC[C@H](C)CCCC(C)C,0.3892828
C(C#N)C#N,0.07078709
CC1=NN(C(=C1)N)C2=CC=CC=C2,0.6169543
COC1=C(C(=C(C=C1)CN2CCNCC2)OC)OC,0.6025054
CCN(CC)C1=CC=C(C=C1)C(=C2C=CC(=[N+](CC)CC)C=C2)C3=C(C=C(C=C3)S(=O)(=O)[O-])S(=O)(=O)[O-],0.625041
C1=CC=C(C=C1)/C=C/[N+](=O)[O-],0.90783364
CCCCCCI,0.03891121
COP(=S)(OC)OC1=CC=C(C=C1)SC2=CC=C(C=C2)OP(=S)(OC)OC,0.40602177
C1=CC(=CC=C1OC2=C3C(=CC(=CC3=NC=C2)Cl)Cl)F,0.83596516
C12=C(NC(=O)N1)NC(=NC2=O)[O-],0.53128475
CC(C)C[C@H](CC(=O)NO)C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)NC,0.08336568
CCCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(CC(=O)[C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)C)C)C(=O)CCl,0.10278407
CCCCCCCCCCCCCCC1CO1,0.026646407
CN(C)C(=S)SC(=S)N(C)C,0.63720167
CN(C)CCN(CC1=CSC=C1)C2=CC=CC=N2,0.4909966
CC(C)OC(=O)C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)OC(C)C,0.1746221
CC1=CC(=NC(=N1)N2C(=CC(=N2)C)OC)OC,0.6918896
CC1=CC=C(C=C1)C(=O)OC2=C(C=C(C=C2)C(CNC(C)(C)C)O)OC(=O)C3=CC=C(C=C3)C,0.4328261
CN(C)CCOC(C1=CC=CC=C1)C2=CC=C(C=C2)Br,0.41306856
CCCCOC1=CC=C(C=C1)N,0.44643146
CC(C)C(=O)C1=CC=CC=C1,0.039435152
CCCCCCOC1=CC=C(C=C1)O,0.9534039
C1CCC(CC1)NC(=O)N(CCCl)N=O,0.27013293
CC(C1=NCCN1)OC2=C(C=CC=C2Cl)Cl,0.62547386
CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)CC3=CC=CC=C3)SC1)C(=O)O,0.08832649
CN1C(=O)C2=C(N=CN2)N=C1N,0.59756637
CCCCN1CCCC1C(=O)NC2=C(C=C(C=C2C)C)C,0.62106127
C(C(=C(CO)Br)Br)O,0.015980612
CC(C)OC1=C(C=C(C(=C1)N2C(=O)OC(=N2)C(C)(C)C)Cl)Cl,0.8445298
CC1=NC=C(C(=N1)N)CN(C=O)/C(=C(\CCO)/SSCCC(CCCCC(=O)OC)SC(=O)C)/C,0.26688322
CC1=CC(=O)OC2=C1C=CC(=C2)O[C@H]3[C@@H]([C@H]([C@@H](CS3)O)O)O,0.095201954
CC(C)NC(=O)C1=CC=C(C=C1)C=O,0.34880275
CCCCOCCOC(=O)C1=CN=CC=C1,0.534583
CC1=C2C(=C(C=C1)[N+](=O)[O-])[Hg]O2,0.5268839
COC1=CC(=CC(=C1OC)OC)CC#N,0.273063
CC(=O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)OC(=O)C)OC(=O)C)OC(=O)C,0.022859454
CCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H](C3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)COC,0.029088642
CCC(C)(C#C)OC(=O)C1=CC=CC=C1C(=O)O,0.105612956
CCCCCOC1=CC=CC=C1/C(=C\SC)/N2C=CN=C2,0.84515554
CC[Hg]SC1=CC=CC=C1C(=O)[O-],0.6817285
CCCCC(CC)COC(=O)C1=CC=CC=C1,0.08104883
CCOC(=O)NC1=CC2=C(C=C1)SC3=CC=CC=C3N2C(=O)CCN4CCOCC4,0.763854
CCCOC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,0.9409128
CCN(CC)CCOC1=CC2=C(C=C1)C3=C(C2=O)C=C(C=C3)OCCN(CC)CC,0.3892215
C(CN)C(O)(P(=O)(O)O)P(=O)(O)O,0.043903157
C1=CC=C(C=C1)C=C(C2=CC=CC=C2)C3=CC=CC=C3,0.8619648
C1=CC(=CC=C1C(C2=CC=C(C=C2)O)C(Cl)(Cl)Cl)O,0.94532585
CCN(CCC#N)C1=CC=C(C=C1)N=NC2=C(C=C(C=C2Cl)[N+](=O)[O-])Cl,0.67892766
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.C(F)(F)(F)S(=O)(=O)[O-],0.111675814
C1(C(C2(C(=C(C1(C2(Cl)Cl)Cl)Cl)Cl)Cl)C(=O)O)C(=O)O,0.1254907
[B-](F)(F)(F)F.CCCCCCCCCCCCN1C=C[N+](=C1)C,0.5069606
CC1=NC=C(C(=C1O)C=O)COP(=O)(O)O,0.35990444
CCN1C2=CC=CC=C2SC1=CC=CC3=[N+](C4=CC=CC=C4S3)CC,0.8572783
C1=CC=C2C(=C1)C(=O)OC(=O)N2,0.6047231
C1=CC2=C(C=CC(=C2)O)C=C1C(=O)O,0.54308385
COC1=CC(=CC(=C1OC)OC)C(=O)OCCCN2CCCN(CC2)CCCOC(=O)C3=CC(=C(C(=C3)OC)OC)OC,0.55576557
C1=CC(=C(C=C1O)S(=O)(=O)[O-])O,0.34193596
C1=CC(=CC(=C1)O)N,0.3175692
C1=CC=[N+](C(=C1)[S-])[O-].C1=CC=[N+](C(=C1)[S-])[O-].[Zn+2],0.3677161
CN(C)CCOC1=CC2=CC=CC=C2SC3=C1C=C(C=C3)Cl,0.35950595
CC(C1=CC2=CC=CC=C2S1)N(C(=O)N)O,0.56121206
CCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCC,0.58139545
CC1=C(C=C2C(=C1[N+](=O)[O-])C(CC2(C)C)(C)C)[N+](=O)[O-],0.78475785
C1=CC(=C(C=C1[C@@H]([C@@H](C(=O)O)N)O)O)O,0.3037831
C1=CC=C2C(=C1)N(C=C[N+]2=O)[O-],0.6343599
