,target1
CCC1=C[C@H]2C[C@@](C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC,0.66928077
C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)F)CO)O,0.30363157
C(C(CS)O)O,0.15294717
C1COCCN1SC2=NC3=CC=CC=C3S2,0.15432031
CCCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)O)C)C(=O)CO,0.63692355
C1=CC=C2C(=C1)C(=O)C(C2=O)C3=CC=C(C=C3)Br,0.2484746
C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2CC[C@@]3([C@H]4CC[C@@]5([C@H](CC[C@@]5([C@@H]4CCC3=C2)O)C6=COC(=O)C=C6)C)C)O)O)O,0.7256407
CC1=C(C2=C(C=C1)N=C(S2)C3=CC=C(C=C3)N)S(=O)(=O)O,0.66775906
C1=CC(=CC=C1C(=O)OCC(CO)O)N,0.14823456
C1=CC=C2C(=C1)N=CC=N2,0.13427511
C1C2=CC=CC=C2C(=O)C3=CC=CC=C31,0.26641124
CC(C)COC(=O)C,0.13259271
CCCCCCCCCCCCCCCCC(C(=O)O)C(CC(=O)O)(C(=O)O)O,0.22026508
C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=CC4=CC=CC=C43,0.5739405
C(#N)C(Cl)Cl,0.15430401
CC(C)CC1=CC=C(C=C1)C(C)C(=O)OCC2=CC=CC=N2,0.23983826
CCOC(C=C)OCC,0.13942145
CCOCCOC(=O)C=CC1=CC=C(C=C1)OC,0.15369809
CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,0.39507112
C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@@H]2[C@H](O[C@H](C[C@@H]2O)O[C@@H]3[C@H](O[C@H](C[C@@H]3O)O[C@H]4CC[C@]5([C@@H](C4)CC[C@@H]6[C@@H]5CC[C@]7([C@@]6(CC[C@@H]7C8=CC(=O)OC8)O)C)C)C)C)O)O,0.9973961
C1=C(OC(=C1)[N+](=O)[O-])C=NNC(=O)C(=O)N,0.2671166
CC(=O)N/N=C\C1=CC=C(O1)[N+](=O)[O-],0.20556615
CC(C)(CC1=CC=CC=C1Cl)N,0.13396902
C1COC2(N1CC(=O)NC3=C2C=C(C=C3)Cl)C4=CC=CC=C4Cl,0.23643164
C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@@H]2[C@H](O[C@H](C[C@@H]2O)O[C@@H]3[C@H](O[C@H](C[C@@H]3O)O[C@H]4CC[C@]5([C@@H](C4)CC[C@@H]6[C@@H]5C[C@H]([C@]7([C@@]6(CC[C@@H]7C8=CC(=O)OC8)O)C)O)C)C)C)O)O,0.9863078
C1=CC=C2C(=C1)C(=NN=C2NN)NN,0.14586331
CCN1CCN(C(=O)C1=O)C(=O)N[C@H](C2=CC=C(C=C2)O)C(=O)N[C@H]3[C@@H]4N(C3=O)C(=C(CS4)CSC5=NN=NN5C)C(=O)[O-],0.54934347
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)COC(=O)CCC(=O)[O-])O)C)O,0.729738
CCCCOC(=O)C(=C)C,0.13740797
CC(C)(C)OCC1CO1,0.13958853
C1=C(C=C(C=C1Cl)Cl)C(=O)O,0.14266661
CC(=CC1=CC=CC=C1)C=O,0.12727192
CCC(C)C1(C(=O)NC(=O)NC1=O)CC=C,0.1473542
C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2O)C(=O)O,0.25316918
COC1=CC=C(C=C1)[C@H]2[C@H](C(=O)NC3=CC=CC=C3S2)O,0.3678112
CC1(CCC2CC(CC1N2C)OC(=O)C(C3=CC=CS3)(C4=CC=CS4)O)C,0.29408428
CCC1=CC=CC2=C1NC=C2CCO,0.14403866
CCC(=O)C(CCN(C)C)(C1=CC=CC=C1)C2=CC=CC=C2,0.21003622
CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)Cl,0.21684694
CCC(C1=CC=CC=C1)C(=O)OCCN2CCOC(C2C)C3=CC=CC=C3,0.24789664
CC(C)(C)C1=CC=C(C=C1)C(=O)CCCCl,0.14760403
CCN1CCN(C(=O)C1=O)C(=O)N[C@H](C2=CC=CC=C2)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@@H](C(S4)(C)C)C(=O)[O-],0.60911024
CN(C)CCN(C)CCN(C)C,0.14383979
C1=CC(=C(C(=C1)Cl)O)Cl,0.13175198
C1=CSC=C1,0.15606165
C[C@H]1[C@H]2CC[C@@H]3[C@@]2(CC[C@H]4[C@H]3CC=C5[C@@]4(CC[C@@H](C5)N(C)C)C)CN1C,0.66762406
CC1=C(C(=CC=C1)[N+](=O)[O-])C(=O)O,0.18875836
CCOC(=O)N1CCC(=O)CC1,0.12902305
CNCCC1=CC=CC=N1,0.12699488
CC1=CC(=O)N(C(=C1)C2CCCCC2)O.C(CO)N,0.21187626
C[C@@H]([C@@H](C1=CC(=CC=C1)O)O)N,0.19246039
CCOC1=CC=CC=C1OCC2CNCCO2,0.14051314
COC1=CC2=C(C=C1)C=C(C=C2)C=O,0.14250453
CCN(CC)CC(=O)NC1=C(C=CC=C1C)C(=O)OC,0.17582709
C1COCC(=O)N1C2=CC=C(C=C2)N3CC(OC3=O)CNC(=O)C4=CC=C(S4)Cl,0.33105937
CC(=O)N(CC(=O)N(C)C)C1=CC=CC=C1,0.15083036
C1CC(C1)C(=O)O,0.13740642
CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](CC2=CC=C(C=C2)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC3=CNC4=CC=CC=C43)NC(=O)[C@H](CC5=CN=CN5)NC(=O)[C@@H]6CCC(=O)N6,0.5827295
CC(CC1=CC=CC=C1)N(C)CC2=CC=CO2,0.13587262
CCCOC1=CC2=C(C=C1)[C@H]3CC[C@]4([C@H]([C@@H]3CC2)CCC4OC)C,0.35045034
C1=CC(=CC=C1C(=O)CCCCl)F,0.12688263
CC(C)(C)C1CCC(CC1)CC2=C(C3=CC=CC=C3C(=O)C2=O)O,0.2619461
CC(C(=O)N1C(CN(C1=O)C)C(=O)O)NC(CCC2=CC=CC=C2)C(=O)O,0.27651167
CC1=COC2=CC=CC=C2C1=O,0.14038457
C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)Cl)F)C(=O)O,0.18888319
CC1=C(C(=O)N2CCSC2=N1)CCN3CCC(CC3)C(=O)C4=CC=C(C=C4)F,0.27479586
C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)O,0.16391203
COC(=O)C1=C(C=CC(=C1)Cl)NS(=O)(=O)C(F)(F)F,0.25413445
C1C(CC(=O)NC1=O)C2=CC=C(C=C2)Cl,0.1431958
CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)OC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C,0.5717981
C1=CC=C(C=C1)[P+](CCCCC(=O)O)(C2=CC=CC=C2)C3=CC=CC=C3,0.27795556
COCCCN1CCC(CC1)NC(=O)C2=CC(=C(C3=C2OCC3)N)Cl,0.21553922
C(C(CBr)Br)O,0.15236808
C1C2=C(C=CC(=C2)Cl)NC1=O,0.14438625
CC(C)CC1=CC=C(C=C1)CC(=O)O,0.1482423
C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2CC[C@]3([C@@H](C2)CC[C@@H]4[C@@H]3C[C@H]([C@]5([C@@]4(CC[C@@H]5C6=CC(=O)OC6)O)C)O)C)O)O[C@H]7C[C@@H]([C@@H]([C@H](O7)C)O[C@H]8C[C@@H]([C@@H]([C@H](O8)C)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)O)O,0.699379
CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=C(C=C(C=C4)Br)F)OC,0.30235752
C1CC2=C(C[C@@H]1NS(=O)(=O)C3=CC=C(C=C3)F)C4=CC=CC=C4N2CCC(=O)O,0.3679503
CC[C@@H]1[C@H](C=C(C=CC(=O)[C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)O)C)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O)N(C)C)O)CCN3C[C@@H](C[C@@H](C3)C)C)C)C)CO[C@H]4[C@@H]([C@@H]([C@@H]([C@H](O4)C)O)OC)OC,0.7384193
CNC(=O)C1=CC=CC=C1SC2=CC3=C(C=C2)C(=NN3)/C=C/C4=CC=CC=N4,0.3164158
C1=C(C(=CC(=C1O)O)O)CCN,0.14333175
CCCCCCCCS,0.16063957
CCOC(=O)C1=CC=C(C=C1)I,0.12747188
CC(C)CC(C)(C#C)O,0.140342
CC1=CC=C(C=C1)NC(=O)C,0.11715943
C1=CC=C(C(=C1)S)Cl,0.12483137
CCS(=O)(=O)C1=CC(=C(C=C1)OC)C(=O)OC,0.16068134
C1=CC(=CC(=C1)Cl)CCl,0.12690695
CCOC(=O)CN1CCCC1=O,0.1282307
CC1=NC=C(C(=N1)N)CN(C=O)/C(=C\2/CCOC(=O)S2)/C,0.27805305
CCCC(CCC)(C(=O)OCC)C(=O)OCC,0.15532266
CC1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,0.20143072
CC(=C)C(=O)OCC(CO)O,0.13317397
C(C(=O)[O-])SC#N,0.14168829
CCC(C1=CC=C(C=C1)N2CC3=CC=CC=C3C2=O)C(=O)O,0.20027953
CCN(CC)CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)O)C)O,0.6057237
CCO[C@@H]1[C@@H]([C@@H]2CC[C@H]([C@H]3[C@]24[C@H](O1)OC(CC3)(OO4)C)C)C,0.52247155
C1=CC(=C(C=C1Br)F)CBr,0.12302807
C1=C(C(=O)NC(=O)N1[C@@H]2[C@H]([C@@H]([C@H](O2)CO)O)O)/C=C\Br,0.46871662
CC(=CCNC1=NC=NC2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)C,0.46773127
CCCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)O)C)C(=O)CC,0.6394184
C/C(=C\C(=O)O)/C1=C(C=C(C=C1)OC)OC,0.1814996
CCOC(=O)C(C1=CC=CC=C1)O,0.14264658
CC(C)C(CC(C)N(C)C)(C#N)C1=CC=CC=C1,0.20700464
C(COCCOCCN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O,0.2139044
CCSC(=O)Cl,0.15725814
C1=CC(=CC=C1NN=C2C=CC(=O)C(=C2)C(=O)O)[N+](=O)[O-],0.6536528
C(C(C(=O)[O-])O)C(=O)[O-],0.1397162
C1=C(OC(=C1)[N+](=O)[O-])C=NO,0.16415472
C1=CC=C(C=C1)/C=C/C(=O)NCCO,0.15454215
C1=CC=C(C=C1)CNC=C2C=CC=CC2=O,0.14823161
C/C(=C/CCl)/Cl,0.14078863
C1CCN(CC1)CC2=CC(=CC=C2)OCCCNC3=NC4=CC=CC=C4S3,0.26822233
CC(CC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)N)N(C)C,0.2801714
C1CCC(CC1)C(=O)N2CC3C4=CC=CC=C4CCCN3C(=O)C2,0.21685
CN1CC2=C(C=CC(=C2)C(=O)N3CCC(CC3)C4CCNCC4)N[C@H](C1=O)CC(=O)O,0.31671202
C1=CC(=C2NN=CO2)C(=O)C=C1,0.12802605
C1CN2CCC1CC2,0.14700375
CCN(CC)CCN,0.16218452
CCCCCCN1C(=O)C2=C(N=CN2C)N(C1=O)C,0.18463913
C(/C=C/CCl)Cl,0.14702238
CCCCCCCC[Si](OCC)(OCC)OCC,0.1481309
CC1=C(C=CC=C1N)C(F)(F)F,0.12608446
CCOC(=O)N1CCC(CC1)N2C3=C(C=C(C=C3)Cl)NC2=O,0.21399175
CCOC(=O)N1CCC(CC1)NC2=C(C=C(C=C2)Cl)N,0.20357817
CCCS(=O)C1=CC2=C(C=C1)N=C(N2)NC(=O)OC,0.18381451
C1=C(C=C(C(=C1NC(=O)C(=O)O)Cl)NC(=O)C(=O)O)C#N,0.29691362
CC(C)(C)C1=NN=C(S1)NS(=O)(=O)C2=CC=C(C=C2)N,0.2398846
C1CN(CCN1CCCCl)C2=CC(=CC=C2)Cl,0.15389688
CCCCCC[N+](=O)[O-],0.14286773
C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]([C@@H](CO)O)[C@@H]([C@H](C(=O)O)O)O)O)O)O)O,0.7419689
CN1CCCN=C1/C=C/C2=CC=CS2,0.13946837
C1CC(C1)CN2CC[C@]34[C@@H]5[C@H](CC[C@]3([C@H]2CC6=C4C(=C(C=C6)O)O5)O)O,0.50774217
CC(C)(C)NCC(COC1=CC=CC=C1OCC2CCCO2)O,0.17247485
CC(CN1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2,0.21106488
C[C@@H](CN1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2,0.2839639
CCCCN=C(N)N=C(N)N,0.14254798
C1C(S/C(=C(/C#N)\N2C=CN=C2)/S1)C3=CC=CC=C3Cl,0.16085926
C1=CC2=C(C=C1Cl)SNC2=O,0.14893967
CC[N+]1(CCCC(C1)OC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C,0.2921489
C1CN(CCN1C(=O)CCBr)C(=O)CCBr,0.16609041
CN(C)CCCOC1(CCCCCC1)CC2=CC=CC=C2,0.16057631
C1CCS(=O)(=O)N(C1)C2=CC=C(C=C2)S(=O)(=O)N,0.24479626
CC1=C(ON=C1C)N(C(=O)C)S(=O)(=O)C2=CC=C(C=C2)N,0.21387677
CC(=O)NCCC1=CC=CC2=C1C=C(C=C2)OC,0.16021912
CC(C)(C)CCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCC(C)(C)C,0.27187446
C[C@H]1C[C@@H](C2=C(S1(=O)=O)SC=C2)O,0.22529328
C[C@@H](C(=O)N[C@@H](C)C(=O)NC1([C@H]2[C@@H]1CN(C2)C3=C(C=C4C(=O)C(=CN(C4=N3)C5=C(C=C(C=C5)F)F)C(=O)O)F)C)N,0.68937343
C1CC(=O)N[C@@H]1C(=O)N2CSC[C@H]2C(=O)O,0.20795892
C(CO)CSC[C@@H](C(=O)O)N,0.14184631
C1=CC=C(C=C1)C2=CC(=CC=C2)Br,0.15959501
CCCC(=O)OCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C,0.3268441
CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)Cl,0.1670815
COC1=CC(=NC(=N1)O[C@H](C(=O)O)C(C2=CC=CC=C2)(C3=CC=CC=C3)OC)OC,0.3139117
CC(CC1=CC=CC=C1)NCCCCl,0.1205764
CC(=O)N[C@H](COC)C(=O)NCC1=CC=CC=C1,0.20244004
CC(=O)NC1=C(C(=C(C(=C1I)C(=O)[O-])I)C(=O)NC)I,0.24784294
C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)N)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CN)O)O)N)N,0.7484623
C1=CC(=C(C(=C1CNNC(=O)C(CO)N)O)O)O,0.19724478
CCN1C=CC(=NC1=O)NS(=O)(=O)C2=CC=C(C=C2)N,0.22195305
CCCOC(=O)C1=CN=CN1C(C)C2=CC=CC=C2,0.1637751
C1C2=C(C=CC(=C2)N)N=C3N1C(=O)C4=CC=CC=C43,0.23411918
COC1=C(C(=CC(=C1)S(=O)(=O)N)C(=O)O)OC,0.19686396
CC(=O)N1CCN(CC1)C2=CC=C(C=C2)O,0.16623048
CCC1=CC=C(C=C1)C2CCNCC2,0.13754147
COC1=CC=CC=C1N2CCN(CC2)CC(COC3=CC(=C(C(=C3)OC)OC)OC)O,0.2831566
CCN(CC)C1=CC=C(C=C1)C(=C2C=CC(=[N+](CC)CC)C=C2)C3=C(C=CC(=C3)S(=O)(=O)[O-])S(=O)(=O)[O-],0.5774186
CN1CCN(CC1)N,0.1547221
C1=C(C(=NC(=O)N1[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)F)N)I,0.4490598
C[C@H](C(=O)O)N,0.13352463
CNC1=CC=C(C=C1)[N+](=O)[O-],0.2812342
C1=CC(=CC=C1N)N=NC2=CC=C(C=C2)N,0.30753556
COC1=C(C=C(C=C1)Cl)C(=O)OC,0.14499871
C1=CC(=C[N+](=C1)[O-])C(=O)O,0.15405452
CCCC(C)CO,0.16103661
CC(C)NCC(C1=CC(=CC(=C1)O)O)O.CC(C)NCC(C1=CC(=CC(=C1)O)O)O,0.32837635
CCC(=O)O[C@@H]1C[C@H]2[C@@H]3CCC4=C([C@H]3CC[C@@]2([C@H]1OC(=O)CC)C)C=CC(=C4)OC(=O)CC,0.6719355
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COC(=O)C5=CC=NC=C5)O)C)O)F)C,0.7278794
CC1=C(N2[C@@H]([C@@H](C2=O)N)SC1)C(=O)O,0.30070397
CC(=O)/C=C/C=C\1/C2CCC(C2)C1(C)C,0.1644219
CC1(C2=C(C=CC(=C2)Br)NC(=O)O1)C,0.1602125
C1=NN=NN1CC(=O)O,0.13398984
C1CCC(CC1)N2CC3=CC(=C(C=C3C2=O)S(=O)(=O)N)Cl,0.31644925
C1=CC(=C(C(=C1C=O)O)O)O,0.16836382
CCCCCCOC(=O)N=C(C1=CC=C(C=C1)NCC2=NC3=C(N2C)C=CC(=C3)C(=O)N(CCC(=O)OCC)C4=CC=CC=N4)N,0.51774514
CC1=NC=C(C=C1)CCN2C3=C(CN(CC3)C)C4=C2C=CC(=C4)Cl,0.24018687
CC1=C(C(=CC=C1)C)NC(=O)C2=CC=C(C=C2)N,0.17572612
CC1=NC=C(C(=N1)N)CN(C=O)C(=C(CCO)SSC(=C(C)N(CC2=CN=C(N=C2N)C)C=O)CCO)C,0.36383912
CC(CC1C2=CC=CC=C2CCC3=CC=CC=C13)CN(C)C,0.21882452
CCNC(=O)N(CCCN(C)C)C(=O)[C@@H]1C[C@H]2[C@@H](CC3=CNC4=CC=CC2=C34)N(C1)CC=C,0.4633456
CC1([C@@H]([C@@H]1C(=O)O[C@H](C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)/C=C(/C(F)(F)F)\Cl)C,0.45888445
C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2CC[C@]3([C@@H](C2)CC[C@@H]4[C@@H]3C[C@H]([C@]5([C@@]4(CC[C@@H]5C6=CC(=O)OC6)O)C)O)C)O)O[C@H]7C[C@@H]([C@@H]([C@H](O7)C)O[C@H]8C[C@@H]([C@@H]([C@H](O8)C)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)OC(=O)C)O,0.71184975
CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O,0.29479295
C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@@H]2[C@H](O[C@H](C[C@@H]2O)OC3CC[C@]4([C@@H](C3)CC[C@@H]5[C@@H]4CC[C@]6([C@@]5(CC[C@@H]6C7=CC(=O)OC7)O)C)C)C)O)O[C@H]8C[C@@H]([C@@H]([C@H](O8)C)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)OC(=O)C,0.7526047
C1CCCC1,0.16674902
CC(C)(C)C(=O)OCOP(=O)(COCCN1C=NC2=C1N=CN=C2N)OCOC(=O)C(C)(C)C,0.26524493
CC(=CCC/C(=C/CC/C(=C/C(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)C=C[C@]34C)O)C)O)/C)/C)C,0.7067978
CC(C)C[C@@H]1[C@@H](OC(=O)N1CCCN2CCCCCC2)C3=CC=CC=C3,0.36238414
CN(C)[C@@H](CCOC1=CC=CC2=CC=CC=C21)C3=CC=CC=C3,0.30212867
CCCCN(CCN(CCCC)C(=O)N1CCOCC1)C(=O)N2CCOCC2,0.22659023
CC1N2C3=CC(=C(C=C3C(=O)C(=C2S1)C(=O)O)F)N4CCNCC4,0.3243375
CCC(=C(C1=CC=CC=C1)C2=CC=CC=C2)CN,0.17369168
CC1=CC=C(C=C1)C2=CC=CC=C2C#N,0.14427666
COCCC1=CC=CC=N1,0.12699117
CC(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)O,0.61741346
CS(=O)(=O)C1=CC=C(C=C1)C2=CN3C=CC=CC3=N2,0.24576402
C1CN(CC2=CC=CC=C21)C(=N)N.C1CN(CC2=CC=CC=C21)C(=N)N,0.29996863
C(C(C(=O)O)N)SCC(=O)O,0.11960389
CCOC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)C=C[C@]34C)O)C)C(=O)OCCl,0.6762806
C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,0.572812
C1OC2=C(O1)C=C(C=C2)C=O,0.12928954
C[C@@H]([C@@H](C1=CC(=C(C=C1)O)O)O)N,0.27368337
C1=CC(=C(C=C1F)F)[N+](=O)[O-],0.1369233
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,0.1835428
C[N+]1(CCCC(C1)OC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C,0.29630566
C1(=C(N=C(N=C1N)N)N)N,0.14037384
C(C[C@@H](C(=O)O)N)CN=C(N)N,0.15862216
CC1=CC(=CC(=C1OCCCC2=CC(=NO2)C)C)C3=NOC(=N3)C(F)(F)F,0.24661851
CC(C(=O)C1=CC=CC=C1)N(C)C,0.12720132
CC1CCCCN1CCCOC(=O)C2=CC=C(C=C2)OC3CCCCC3,0.22937116
CC1=C(N=C(O1)C2=CC=CC=C2)CCC(=O)C3=CC=C(C=C3)CC4C(=O)NC(=O)S4,0.36676556
CC1=CC=CC=C1C(=O)NC2=CC=C(C=C2)C(=O)N3CCCC(C4=CC=CC=C43)N(C)C,0.3018693
CC(C)(C(=O)OCCCOC(=O)C(C)(C)OC1=CC=C(C=C1)Cl)OC2=CC=C(C=C2)Cl,0.2737605
CC(C)C(=O)OCC1=CC(=CC=C1)OC(=O)[C@H]2C(S[C@H]3N2C(=O)[C@H]3NC(=O)CC4=CC=CC=C4)(C)C,0.4191191
C(CC(O)(P(=O)(O)O)P(=O)(O)[O-])CN,0.16698001
CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]2CCC3=CC=CC=C3N(C2=O)CC(=O)O,0.32582462
COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O,0.77073324
CC1=NC=C(C(=N1)N)CN(C=O)C(=C(CCOP(=O)(O)O)SC(=O)C2=CC=CC=C2)C,0.32526866
CCCCC(=O)Cl,0.1542514
CCCCCN(CCCCC)C(=O)C(CCC(=O)[O-])NC(=O)C1=CC(=C(C=C1)Cl)Cl,0.28767818
C1=CC=C(C=C1)OP(=O)(O)OC2=CC=CC=C2,0.19141588
CC1=NC=C(C(=C1O)CO)CSSCC2=CN=C(C(=C2CO)O)C,0.22300795
CCC(C)C(C)(COC(=O)N)COC(=O)N,0.15325873
C[C@]12C[C@@H]([C@]3([C@H]([C@@H]1C[C@@H]4[C@]2(OC(O4)(C)C)C(=O)COC(=O)CC(C)(C)C)CCC5=CC(=O)C=C[C@@]53C)F)O,0.7734916
CC1=C(C=CC2=C1C(=NC(=N2)N)N)CNC3=CC(=C(C(=C3)OC)OC)OC,0.3606472
CCCC1=NC=C(S1)C(=O)O,0.13050646
C1=C(C(=C(C(=C1I)NC(=O)CCOCCOCCOCCOCCC(=O)NC2=C(C=C(C(=C2I)C(=O)O)I)I)I)C(=O)O)I,0.4526872
CN(C)C1=CC=C(C=C1)N,0.5478668
CC1CCC2=C(C1)OC=C2C,0.1355388
CC1=CC(=C(N1C2=CC=C(C=C2)Cl)C)CC(=O)O,0.22562125
C1=CC(=CN=C1)CC(O)(P(=O)(O)[O-])P(=O)(O)[O-],0.22860417
CC(COC(C)(C)C)O,0.13583085
C1COC1,0.16939534
C1=CC=C(C=C1)CNCCNCC2=CC=CC=C2,0.15077947
C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@@H]2[C@H](O[C@H](C[C@@H]2O)OC3CC[C@@]4([C@H]5CC[C@@]6([C@H]([C@H](C[C@@]6([C@@H]5CCC4C3)O)O)C7=CC(=O)OC7)C)C)C)O)O[C@H]8C[C@@H]([C@@H]([C@H](O8)C)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)OC(=O)C,0.7499448
CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)C(C3=CC=CC=C3)C(=O)[O-])C(=O)[O-])C,0.45905983
COC1=C2C(=CC=C1)SC(=N2)N,0.1938099
CC(C)(C)NC(=O)[C@@H]1CN(CCN1C[C@H](C[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H]3[C@@H](CC4=CC=CC=C34)O)O)CC5=CN=CC=C5,0.6617301
CCN(CC)C(=O)C1CN2CCC3=CC(=C(C=C3C2CC1OC(=O)C)OC)OC,0.29069683
CC1=C(SC=C1)/C=C/C2=NCCCN2C,0.13162543
COC1=CC(=O)OC(=C1)/C=C/C2=CC=CC=C2,0.37919495
C1=CC(=C(C=C1Cl)Cl)C(=O)O,0.14240028
C1=C(C(=CNC1=O)Cl)O,0.13511595
CC1=CC[C@@H](CC1)[C@@](C)(CCC=C(C)C)O,0.26831096
C[C@]12CCC(=O)C=C1C[C@H]([C@@H]3[C@]24[C@H](O4)C[C@]5([C@H]3CC[C@@]56CCC(=O)O6)C)C(=O)OC,0.70818156
COCC(=O)NC1=C(C=CC(=C1)SC2=CC=CC=C2)NC(=NC(=O)OC)NC(=O)OC,0.3428917
CCOC1=C(C=NN(C1=O)C)N2CCOCC2,0.1377963
CC(=O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C(=O)NC(=O)C=N2)OC(=O)C)OC(=O)C,0.554205
C1=CC=C2C(=C1)C(=C(C(=O)O2)CC3=C(C4=CC=CC=C4OC3=O)O)O,0.36746988
C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)O)C(=O)N,0.43091705
C1=CC(=C(C=C1N=C=O)Cl)Cl,0.18389511
C1=C(C(=NC(=C1Cl)Cl)Cl)Cl,0.14430013
COC1=CC=C(C=C1)C=CC(=O)C2=C(C=C(C=C2)OC)OC,0.24439608
C1COCCN1CNC(=O)C2=NC=CN=C2,0.14277546
C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O[C@@H]6CCCCO6,0.6740247
CN1C(=O)CCC(=N1)C(=O)N,0.13031764
