,target7
C1=C(C=C(C(=C1Cl)[O-])SC2=CC(=CC(=C2[O-])Cl)Cl)Cl,0.7919262
CC1=CC(=C(C(=C1)C)N=C2C=C3C4=CC(=C(C=C4CCN3C(=O)N2C)OC)OC)C,0.62302566
CC1=CC=C(C=C1)S(=O)(=O)N[C@@H](CCCCN)C(=O)CCl,0.9790284
CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)C(F)(F)F,0.7835229
C[C@@]1(C(=O)N(C(=N1)SC)NC2=CC=CC=C2)C3=CC=CC=C3,0.9261051
CCCCCCCCCCCCC1=CC=C(C=C1)O,0.39899188
CCC1(CCC(=O)NC1=O)C2=CC=CC=C2,0.51166534
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,0.1770024
CC1=C(C(=CC=C1)C)NC(=O)CN2CCN(CC2)CCCC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F,0.6040346
CO/N=C(/C1=CC=CC=C1OC2=C(C(=NC=N2)OC3=CC=CC=C3Cl)F)\C4=NOCCO4,0.7505903
C1=CC(=CC=C1C(=O)NN=CC2=CC=C(O2)[N+](=O)[O-])O,0.81707853
C1=CC=C2C=C3C(=CC2=C1)C(=NC3=N)N,0.99823207
CC1=CC(=C(C=C1SC2=CC(=C(C=C2C)O)C(C)(C)C)C(C)(C)C)O,0.78030854
C1=CC=C(C=C1)NC2=CC=CC=C2N,0.7953771
C[C@@]12[C@](C[C@@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)(CO)O,0.7665309
C(C(CBr)Br)OP(=O)(OCC(CBr)Br)OCC(CBr)Br,0.18451662
CSCCCN=C=S,0.7635304
CC1C(=NC(O1)C)C,0.6931168
CC1=C(C=C(C=C1)N2C(=O)C(=C(N2)C)NN=C3C=CC=C(C3=O)C4=CC(=CC=C4)C(=O)O)C,0.65853757
C1=CC(=O)NC=C1C(=O)O,0.17148536
CN1CCC(CC1)N(CC2=CC=CC=C2)C3=CC=CC=C3,0.68734276
CC1=NC2=C(C=C1)C=CC(=C2)Cl,0.3927638
[CH-]1C=CC=C1.[CH-]1C=CC=C1.Cl[V]Cl,0.7930975
CC1=CN=C(C(=C1OC)C)CSC2=NC3=C(N2)C=C(C=C3)OC,0.49562114
CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)/C=C/C6=CC(=C(C=C6)O)OC,0.20362008
C/C(=C(\C1=C(C=C(C=C1)Cl)Cl)/OCCOC2=CC=C(C=C2)Cl)/N3C=CN=C3,0.6292436
C1CC2C[C@H]1[C@H]3[C@@H]2CN(C3)NC(=O)C4=CC(=C(C=C4)Cl)S(=O)(=O)N,0.3286985
C1=CC=C(C=C1)SC2=CC=C(C=C2)COC(CN3C=CN=C3)C4=C(C=C(C=C4)Cl)Cl,0.71023977
C1=CC=C(C(=C1)C(=O)OCC(CO)O)N,0.22339717
CCCCCCCCC/C=C\C=C/C=C\C=C/C=C\C(=O)OCC,0.6886121
CN(C)CCN1CCN(C1=O)C2=CC(=CC=C2)Cl,0.48183337
CCOC(=O)OC1=C(C=C(C=C1)CCNC(=O)[C@H](CCSC)NC(=O)C)OC(=O)OCC,0.54031956
CC(C)NCCCC1(C2=CC=CC=C2C3=CC=CC=C31)C(=O)N,0.5876699
CO/C=C(\C1=CC=CC=C1OC2=NC=NC(=C2)OC3=CC=CC=C3C#N)/C(=O)OC,0.85438704
C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2C(=O)O,0.35799176
COC1=CC=CC=C1NC(=O)C2=CC3=CC=CC=C3C=C2O,0.16826808
CN[C@H]1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC,0.9809771
CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Cu+2],0.9815812
C1=CC=C2C(=C1)C=C3C=CC=CC3=C2C#N,0.84436685
C1=CC=C(C=C1)C(=CC=O)C2=CC=CC=C2,0.7357496
C1=C2C(=C(C(=C1Br)O)Br)OC3=C(C(=C(C=C3C24C5=C(C(=C(C(=C5Cl)Cl)Cl)Cl)C(=O)O4)Br)O)Br,0.63738775
C1CN(CCN1CCCC2=CC=CC=C2)CCOC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F,0.5739419
CCC1=NN(C(=C1Cl)C(=O)NCC2=CC=C(C=C2)C(C)(C)C)C,0.8808585
C1CCC(C1)(C2=CC3=C(C=C2)[C@@H]([C@H](CO3)CC4=CC=C(C=C4)C5=CC=CC=C5)O)C(=O)O,0.84317803
C1=C2C(C(=O)N(C2=CC(=C1F)Cl)C(=O)N)C(=O)C3=CC(=CS3)Cl,0.77350324
C1[C@@H](C=C[C@@H]1OC2=CC=CC(=C2)OC3=CC=C(C=C3)F)N(C(=O)N)O,0.7375394
C[C@@H]1CC[C@H]2[C@H](C(=O)O[C@H]3C24[C@H]1CC[C@@](O3)(OO4)C)C,0.17396706
C1=NC2=C(N1[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)F)N=C(N=C2N)Cl,0.98012745
C1=CC(=CC=C1[C@@H](C(=O)O)N)O,0.1954679
CCN(CC)CCOC1=CC=C(C=C1)C(CC2=CC=C(C=C2)Cl)(C3=CC=C(C=C3)C)O,0.7056175
CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl,0.3732206
C1CCN(CC1)C2(CCN(CC2)CCCC(=O)C3=CC=C(C=C3)F)C(=O)N,0.5390594
CC1=CC(=CC=C1)N(C)C(=S)OC2=CC3=C(C=C2)C4CCC3C4,0.45916057
C1=CC=C(C=C1)CNC(=O)CCCl,0.19856034
CC(C)CCCC(C)NCCC(C)C,0.15581502
CCCCCCCCCCN1C=C[N+](=C1)C,0.63033414
C1C(O1)CN(CC2CO2)C3=CC=C(C=C3)CC4=CC=C(C=C4)N(CC5CO5)CC6CO6,0.99245363
CCC(=O)OCC(=O)[C@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)Cl)O)C)C)OC(=O)CC,0.14166251
C1=CC=C2C(=C1)C(=CC(=C2O)C(=O)O)O,0.6693115
C1=CC(=CC=C1O)SC2=CC=C(C=C2)O,0.5086851
C1=CC=C(C=C1)NC2=CC=C(C=C2)O,0.4701117
C1=CC(=CC=C1NC(=O)C2=CC(=CC(=C2O)Br)Br)Br,0.9368507
CC1=CC(=C(C(=C1O)C)C)O,0.15751687
CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CC=C(C=C3)O)N)SC1)C(=O)O,0.7991834
C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5O)O)(C(=O)C)O)N)O,0.9997112
COC1=CC(=C(C=C1C(=O)NC2CN3CCC2CC3)Cl)N,0.23656425
C[C@@H]1CN(C[C@@H](N1)C)CCCN2C3=CC=CC=C3C4=CC=CC=C42,0.41032535
CN(CC(CO)O)C(=O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)NC(=O)COC)I,0.35308626
C1=CC=C(C(=C1)C=O)C=O,0.9909899
CN1CCCC(C1)CC2C3=CC=CC=C3SC4=CC=CC=C24,0.6905493
C1=CC=C(C(=C1)C=CC2=CC=C(C=C2)C3=CC=C(C=C3)C=CC4=CC=CC=C4S(=O)(=O)[O-])S(=O)(=O)[O-],0.89500654
C(=O)/C(=C(\C(=O)O)/Cl)/Cl,0.96726537
CC(=C)C(=O)NC1=CC(=C(C=C1)Cl)Cl,0.6947262
CC1=C(C(C(=C(N1)C)C(=O)OCCC2=CC=C(C=C2)N3CCN(CC3)C(C4=CC=CC=C4)C5=CC=CC=C5)C6=CC(=CC=C6)[N+](=O)[O-])C(=O)OC,0.6909204
CC1=CC(=O)OC2=C1C=CC(=C2)N(C)C,0.974883
CCOC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)OCCN(C)C,0.6747011
CCCCN(CCCC)C(C1=CC=C(C=C1)OC)C(=O)N,0.47239494
C(C(CS)S)O,0.09918475
CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,0.5602957
C1CCC(CC1)(C2=CC=CC=C2)N,0.3166926
CC1=C(N=C(N=C1N)C(CC(=O)N)NCC(C(=O)N)N)C(=O)NC(C(C2=CN=CN2)O[C@H]3[C@H]([C@H]([C@@H]([C@@H](O3)CO)O)O)O[C@@H]4[C@H]([C@H]([C@@H]([C@H](O4)CO)O)OC(=O)N)O)C(=O)NC(C)C(C(C)C(=O)NC(C(C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCCN[C@@H](C)C7=CC=CC=C7)O,0.6060549
CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4,0.5791438
C1CN=C(N1)C2COC3=CC=CC=C3O2,0.95944124
CC1=CC=CC=C1CNC2=NC=NC3=C2N=CN3[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O,0.14847282
COC1=CC=CC2=C3C(=C(C=C21)[N+](=O)[O-])C(=CC4=C3OCO4)C(=O)[O-],0.8585148
C12C(O[Sb]3OC(C(O[Sb](O1)OC2=O)C(=O)[O-])C(=O)O3)C(=O)[O-],0.9636797
C1=CC=C(C=C1)[Sn](C2=CC=CC=C2)C3=CC=CC=C3.O,0.9982476
C1=CC(=C(C=C1[C@H](CN)O)O)O,0.14729491
COC(=O)N=NC=C1C=[N+](C2=CC=CC=C2N1O)[O-],0.53728765
CC[C@H]1C(=O)N(CC(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N1)[C@@H]([C@H](C)C/C=C/C)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C,0.81919616
CC(C)(C(Cl)(Cl)Cl)O,0.12581861
C1=CC=C2C(=C1)C(=O)N(C(=O)N2)CCCl,0.30304256
CC(C)N1C2=CC=CC=C2C(=C1/C=C/[C@H](C[C@H](CC(=O)[O-])O)O)C3=CC=C(C=C3)F,0.32021093
CCCSSC(=C(C)N(CC1=CN=C(N=C1N)C)C=O)CCO,0.32844925
CCOC1=CC(=C(C=C1C(=O)CCC(=O)O)OCC)OCC,0.8078723
CC1=NC(=NO1)C2=CC3=C(CCN(CC3)CCC4CCC(CC4)NC(=O)/C=C/C5=CC=C(C=C5)F)C=C2,0.99925524
CCN1C(=CC(=N1)CC2=CC=CC=C2)C3CCN(CC3)C[C@H]4C[C@@H](C[C@@H]4C5=CC(=CC=C5)F)N(C)[C@H](C(C)C)C(=O)O,0.47270927
CCN1CCC2(CC1)COC3=CC4=C(C=C23)N(CC4)C(=O)C5=CC=C(C=C5)C6=C(C=C(C=C6)C7=NN=C(O7)C)C,0.64019495
CC1=C(C=C2C(=C1)CCN2C(=O)NC3=CN=C(C=C3)OC4=C(N=CC=C4)C)C(F)(F)F,0.737844
CCC1=C(CN(C1=O)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCC(CC3)C)C,0.285846
CC1=C(C(=O)C(=C(C1=O)OC)OC)CCCCCCCCCCO,0.74101716
COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC,0.64033794
CC1=C(C(=CC=C1)C)OCC(=O)N[C@@H](CC2=CC=CC=C2)[C@H](C[C@H](CC3=CC=CC=C3)NC(=O)[C@H](C(C)C)N4CCCNC4=O)O,0.7359723
CC(C)(C1=CC=CC=C1CC[C@H](C2=CC=CC(=C2)/C=C/C3=NC4=C(C=CC(=C4)Cl)C=C3)SCC5(CC5)CC(=O)[O-])O,0.8528394
CC1=C(N(N=C1C(=O)NN2CCCCC2)C3=C(C=C(C=C3)Cl)Cl)C4=CC=C(C=C4)Cl,0.508729
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)OC(=O)N(CCCl)CCCl,0.26648974
C(C(C(=O)O)N)S,0.06930614
CCCCCCCCCCCC[N+](C)(C)C,0.9745079
CCCCCCCCCCCCCC[N+](C)(C)C,0.6270885
CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC,0.5522463
C1=CSC(=C1)/C=C/S(=O)(=O)NC(=O)C2=C(C=C(C=C2)F)Br,0.96481174
CN1C2=NC(=NC=C2CN(C1=O)C3=CC=CC=C3Br)NC4=CC5=C(C=C4)OC(CO5)CO,0.83031017
CCCC[N+]1(CCCC1)C.C(=[N-])=NC#N,0.20270017
CC1=NC=C(C(=N1)N)CN(/C(=C(\SS/C(=C(\N(C=O)CC2=CN=C(N=C2N)C)/C)/CCOC(=O)C(C)C)/CCOC(=O)C(C)C)/C)C=O,0.5959488
C[C@@H]1[C@H]([C@@H](C[C@@H](O1)O[C@@H]2C[C@@H](O[C@@H]([C@@H]2O)C)OC3=CC4=CC5=C(C(=O)[C@H](C(C5)[C@@H](C(=O)[C@H]([C@@H](C)O)O)OC)O[C@H]6C[C@H]([C@@H]([C@H](O6)C)O)O[C@H]7C[C@H]([C@@H]([C@H](O7)C)O)O[C@H]8C[C@]([C@@H]([C@H](O8)C)O)(C)O)C(=C4C(=C3C)O)O)O)O,0.36177567
CC(=O)NO,0.109918445
CC(=O)CC(C1=CC=C(C=C1)[N+](=O)[O-])C2=C(C3=CC=CC=C3OC2=O)O,0.6074927
CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)OCC(=O)O,0.71022445
CN(C)C(=S)[S-].CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Fe+3],0.22655858
CC1=C(C(=O)C[C@H]1OC(=O)[C@H]2[C@@H](C2(C)C)C=C(C)C)CC#C,0.1954511
CC(C)(C)C1=CC=C(C=C1)CSC2=C(C(=O)N(N=C2)C(C)(C)C)Cl,0.91815966
CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCCCC,0.3215018
CC1=C(C=CC=C1Cl)NC2=CC=CC=C2C(=O)O,0.85314333
CCCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCCCC,0.4132954
CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]3(N1C(=O)[C@](O3)(C(C)C)NC(=O)[C@H]4CN([C@@H]5CC6=C(NC7=CC=CC(=C67)C5=C4)Br)C)O,0.38427708
CNC(=O)C1=C(C(=C(C(=C1I)NC(=O)CCCCC(=O)NC2=C(C(=C(C(=C2I)C(=O)O)I)C(=O)NC)I)I)C(=O)O)I,0.64836776
COC1=CC(=CC(=C1O)OC)[C@H]2[C@@H]3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)O[C@H]6[C@@H]([C@H]([C@H]7[C@H](O6)COC(O7)C8=CC=CS8)O)O,0.6981325
C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2C[C@H]([C@@]3([C@@H]4[C@@H](CC[C@@]3(C2)O)[C@]5(CC[C@@H]([C@]5(C[C@H]4O)C)C6=CC(=O)OC6)O)CO)O)O)O)O,0.9002656
C1=CC=C(C=C1)NC(=O)CCl,0.85200214
CC1=C(N=CN1)C2=CC=C(C=C2)Cl,0.32307187
C1COCCN1CCOC(=O)C2=C(N=CC=C2)NC3=CC=CC(=C3)C(F)(F)F,0.85893047
C1COCCN1CCN2C=NC=C2[N+](=O)[O-],0.2363252
CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(=O)O,0.37045917
CCOC(=O)C(=O)CCC1=CC=CC=C1,0.4157332
CCOC(=O)C(=O)C1=CSC(=N1)NC=O,0.2546236
CO/N=C(\C1=CSC(=N1)NC(=O)CCl)/C(=O)O,0.8184779
CCN1CCCC1CNC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O,0.69588095
CCN(CC)CC(=O)OC1=CC=C(C=C1)NC(=O)C,0.5388996
CC1=CC2=C([C@H]3[C@H]4[C@@](O2)(CC[C@@H]5C4(CCCC5(C)C)CO3)C)C(=C1)O,0.2051795
CCCOC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)OC3CCN(CC3)C,0.6032411
CC1([C@H]([C@@H](C2=C(O1)C=C(C=C2)OC)C3=CC=C(C=C3)OCCN4CCCC4)C5=CC=CC=C5)C,0.538098
C[C@H](CC1=CC(=C(C=C1OC)Br)OC)N,0.11557253
CCCSC1=C(C=C(C(=C1)OC)CCN)OC,0.967842
C[C@@H](CC1=CC(=C(C=C1OC)Br)OC)N,0.4116956
CC(C)CC1=CC(=C(C(=C1)OC)OC)OC,0.32256547
CC1=C(C(=O)C(=C(C1=O)C)C(CCCCCC(=O)O)C2=CC=CC=C2)C,0.85434175
CC1(CCC(C1(CN2C=NC=N2)O)CC3=CC=C(C=C3)Cl)C,0.6955382
C1=CC=C2C(=C1)C(=O)NS2,0.4329437
CC(C)OC(=O)NNC1=C(C=CC(=C1)C2=CC=CC=C2)OC,0.7485543
C1C2C(C(C1Cl)Cl)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,0.7269246
CC1=C([C@@H](C(=C(N1)C)C(=O)O[C@H]2CCN(C2)CC3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC,0.52621984
C[N+]1([C@@H]2CC[C@H]1CC(C2)OC(=O)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)CCF,0.29559025
CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=CC=CC=C45)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC,0.46033585
CC1([C@H]([C@H]1C(=O)O[C@H](C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,0.3908249
C1=CC=C(C=C1)NC(=O)NC2=CC(=NC=C2)Cl,0.58720946
CN(C)C(=O)CCSC(C1=CC=CC(=C1)/C=C/C2=NC3=C(C=CC(=C3)Cl)C=C2)SCCC(=O)[O-],0.8379051
CN1CCC[C@@H]1C2=CN=CC=C2,0.26212004
CCCC1CCCCN1,0.13083108
COC(=O)C1=C(N=C(C(=N1)Cl)Cl)N,0.8620889
CC(=O)OCC[N+](C)(C)C,0.09130917
C[C@@H]1CC[C@H](C2=C(CC[C@H]12)C)/C=C(\C)/C(=O)O,0.8850779
C1=CC=C(C=C1)CCCC(=O)[O-],0.23525435
C/C(=C\C1=CC=CC=C1)/C=C/2\C(=O)N(C(=S)S2)CC(=O)O,0.8616968
CCOC(=O)OC(C)OC1=C(N(S(=O)(=O)C2=CC=CC=C21)C)C(=O)NC3=CC=CC=N3,0.70320106
C[C@H]1C=CC=C2CO[C@H]3[C@@]2([C@@H](C=C([C@H]3O)C)C(=O)O[C@H]4C[C@@H](CC=C([C@H]1O[C@H]5C[C@@H]([C@H]([C@@H](O5)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O)OC)OC)C)O[C@]7(C4)C=C[C@@H]([C@H](O7)C8CCCCC8)C)O,0.40384465
CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,0.71111333
COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)N,0.41116282
CC1=CN(C(=O)NC1=O)[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)F,0.12327397
CCC(CC)(CNC(=O)CCCO)C1=CC(=CC=C1)OC,0.2871703
COC1=C2CCCCC(C2=NC=C1)S(=O)C3=NC4=CC=CC=C4N3,0.85996664
CCN1C2=C(C(=O)N(C1=O)CC)N(C(=N2)/C=C/C3=CC(=C(C=C3)OC)OC)C,0.6214532
CCCC1=CC(=C(C=C1)OCC(=O)N2CCN(CC2)C(=O)COC3=C(C=C(C=C3)CCC)OC)OC,0.83279
CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C=O,0.336923
CCC(=O)N(C1CCNCC1)C2=CC=CC=C2,0.49519622
C1=CC=C(C(=C1)C(=O)C2=C(C=CC(=C2)Cl)NC(=O)CBr)F,0.43865252
C1=CC=C(C=C1)N2C(=O)C=CC2=O,0.3057694
CC1=CC2=C(C=C1C(=C)C3=CC=C(C=C3)C(=O)O)C(CCC2(C)C)(C)C,0.7868232
C1=CC=C2C(=C1)C(=C3C=CC=CC3=C2Cl)C=O,0.9964935
CC1=C2C(=NC3=C(C=C(C=C3)[N+](=O)[O-])C(=N2)C4=CC=CC=C4Cl)NN1,0.99560994
CC1=C(C=CC(=C1)NC2=CC=CC=C2C(=O)O)Cl,0.5810752
CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]3(N1C(=O)[C@](O3)(C(C)C)NC(=O)[C@@H]4C[C@H]5[C@@H](CC6=CNC7=CC=CC5=C67)N(C4)C)O,0.286823
CC(C)C[C@@H](C(=O)[C@]1(CO1)C)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC3=CC=CC=C3)NC(=O)CN4CCOCC4,0.9892057
CC(C)(C)[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)[C@H](CN(CC2=CC=C(C=C2)C3=CC=CC=N3)NC(=O)[C@H](C(C)(C)C)NC(=O)OC)O)NC(=O)OC,0.42294034
C1=CC(=CC=C1NC(=O)NC2=CC(=C(C=C2)Cl)C(F)(F)F)Cl,0.7677181
CC(C)N1C2=C(C(=C3C=C4C=C(C=CC4=N3)O)N1)C(=NC=N2)N,0.79498327
CC1(C(N2C(S1(=O)=O)CC2=O)C(=O)OCOC(=O)C(C)(C)C)C,0.4209752
CC1=CC(=C(C=C1)Cl)OCC(CNC(C)(C)C)O,0.27182528
COC1=CC(=CC(=C1OC)OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](C4=CC5=C(C=C24)OCO5)O,0.7950029
C(/C=C/C(=O)O)N,0.09337114
C[N+](CCCl)(CCCl)[O-],0.14611268
CC1=CC=CC=C1OCC2=CC=CC=C2/C(=N/OC)/C(=O)OC,0.8588461
CC1([C@H]([C@H]1C(=O)O[C@H](C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)/C=C(/C(F)(F)F)\Cl)C,0.36057547
CC(C)(C)NC[C@@H](COC1=CC=CC=C1C2CCCC2)O.CC(C)(C)NC[C@@H](COC1=CC=CC=C1C2CCCC2)O,0.4809188
CN1CCC(C(C1)C(=O)C2=CC=C(C=C2)F)(C3=CC=C(C=C3)F)O,0.5804451
CCCCCCCC/C=C\CCCCCCCCN,0.33129653
CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,0.33432573
C[C@H]1CCC[C@@]2([C@@H](O2)CC(OC(=O)C[C@@H](C(C(=O)[C@@H](C1O)C)(C)C)O)/C(=C/C3=CSC(=N3)C)/C)C,0.62294537
CCC(=O)N(C1CCN(CC1)CC2=CC=CS2)C3=CC=CC=C3,0.6151385
CCC(=O)N(C1CCN(CC1)CC(C2=CC=CC=C2)O)C3=CC=CC=C3,0.6020131
C1=CC=C(C=C1)C2=NC3=C(N=C2N)N=C(N=C3N)N,0.9685975
C1=CC(=C(C=C1Cl)N)O,0.43947974
C1=C(C(=CC(=C1Cl)[N+](=O)[O-])O)N,0.57746494
C1=CC=C(C=C1)C=C[N+](=O)[O-],0.96769387
COP(=O)(OC)O/C(=C\Cl)/C1=CC(=C(C=C1Cl)Cl)Cl,0.9811116
CCOP(=O)(SC1=CC=CC=C1)SC2=CC=CC=C2,0.6102038
C1CN2CCC1C(C2)CN3C4=CC=CC=C4SC5=CC=CC=C53,0.45013052
CCCCCCCC[N+](C)(C)CCCCCCCC,0.3011732
C1=CC=C2C(=C1)C(=O)N=CN2,0.13538447
CNC[C@@H](C1=CC(=C(C=C1)O)O)O,0.33140796
CC(C)N(C1=CC=CC=C1)C(=O)CCl,0.68274254
C1=CC(=CC=C1C[C@@H](C(=O)O)N)N(CCCl)CCCl,0.96890277
CCN(CC)CCNC(=O)C1C(=C(N=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C.C(C(C(=O)O)O)C(=O)O,0.55595446
C[C@H]1C=CC=C(C(=O)NC2=C3C(=NC4(N3)CCN(CC4)CC(C)C)C5=C6C(=C(C(=C5C2=O)O)C)O[C@@](C6=O)(OC=C[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C,0.84106904
CC1=C(C=CC=C1O)C(=O)N[C@@H](CSC2=CC=CC=C2)[C@@H](CN3C[C@H]4CCCC[C@H]4C[C@H]3C(=O)NC(C)(C)C)O,0.9700177
CC(C)C(=O)NC1=CC=CC(=C1)C2CN3CCSC3=N2,0.43865126
CC1=NC(=C(O1)C2=CC(=C(C=C2)S(=O)(=O)N)F)C3CCCCC3,0.57144225
CC(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F,0.31947428
CC1=CC2=C(C=C1CC(=O)C3=C(C=CS3)S(=O)(=O)NC4=C(C(=NO4)C)Cl)OCO2,0.52663
CCOCCN1C2=CC=CC=C2N=C1C3CCN(CC3)CCC4=CC=C(C=C4)C(C)(C)C(=O)O,0.705931
CCC(=O)O[C@H]1CCC2C3CCC4([C@H](CCC4C3CCC2=C1)OC(=O)CC)C,0.3670224
COC1=C(C=C2C(=C1)CCC2=O)OC,0.27152556
C1CNCCC1N2C3=CC=CC=C3NC2=O,0.44585013
CC1=C(C(=CC=C1)C)N(C(C)C(=O)OC)C(=O)CC2=CC=CC=C2,0.8513481
C1CNCCC1N2C3=C(C=C(C=C3)Cl)NC2=O,0.3157024
C1=CC(=CC(=C1)Cl)NC(=O)OCC#CCCl,0.94356966
CC1=C(C(=O)C[C@@H]1OC(=O)[C@@H]2[C@H](C2(C)C)C=C(C)C)CC=C,0.32399216
CN(C)C1=CC=C(C=C1)N(C)C,0.48679358
CC(C)CC(C)NC1=CC=C(C=C1)NC2=CC=CC=C2,0.53535026
C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](CCC3=C)O)C,0.28037542
C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C,0.2092647
C1=CC(=C(C(=C1)Cl)C=NN=C(N)N)Cl,0.19903287
CNCCCCOC1=CC=CC=C1CC2=CC=CC=C2,0.5462765
CC1=CC2=C(C=C1)N3CCNC4C3=C2CCC4,0.45559913
C(CN)CNCCSP(=O)(O)O,0.111001685
CCCC[Sn](CCCC)(Cl)Cl,0.99492115
CC[C@H](C)[C@@H]1[C@H](CC[C@@]2(O1)C[C@@H]3C[C@H](O2)CC=C([C@H]([C@H](C=CC=C4CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)C)C,0.14279431
CCCCC(CC)COP(=O)(O)O,0.10091327
